CVEGEO	ola	defunciones	casos_totales	cfr
27010	01_ola_1	95	1092	8.699633699633699
27010	02_interola_1	13	381	3.4120734908136483
27010	03_ola_2	35	1050	3.3333333333333335
27010	04_interola_2	10	403	2.4813895781637716
27010	05_ola_3	39	2885	1.3518197573656845
27010	06_interola_3	4	150	2.6666666666666665
27010	07_ola_4	12	693	1.7316017316017316
27011	01_ola_1	14	311	4.501607717041801
27011	02_interola_1	1	65	1.5384615384615385
27011	03_ola_2	1	54	1.8518518518518519
27011	04_interola_2	4	58	6.896551724137931
27011	05_ola_3	20	625	3.2
27011	06_interola_3	1	19	5.2631578947368425
27011	07_ola_4	4	141	2.8368794326241136
27012	01_ola_1	173	1596	10.839598997493734
27012	02_interola_1	16	307	5.2117263843648205
27012	03_ola_2	34	987	3.4447821681864235
27012	04_interola_2	11	394	2.7918781725888326
27012	05_ola_3	83	3536	2.3472850678733033
27012	06_interola_3	8	148	5.405405405405405
27012	07_ola_4	15	1823	0.8228195282501372
27013	01_ola_1	176	2060	8.54368932038835
27013	02_interola_1	27	757	3.5667107001321003
27013	03_ola_2	48	2202	2.1798365122615806
27013	04_interola_2	12	851	1.4101057579318448
27013	05_ola_3	93	6400	1.453125
27013	06_interola_3	2	274	0.7299270072992701
27013	07_ola_4	19	4223	0.4499171205304286
27014	01_ola_1	121	734	16.4850136239782
27014	02_interola_1	16	197	8.121827411167512
27014	03_ola_2	42	1051	3.9961941008563273
27014	04_interola_2	24	693	3.463203463203463
27014	05_ola_3	71	2844	2.4964838255977497
27014	06_interola_3	7	230	3.0434782608695654
27014	07_ola_4	11	796	1.3819095477386936
27015	01_ola_1	32	448	7.142857142857143
27015	02_interola_1	3	57	5.2631578947368425
27015	03_ola_2	7	238	2.9411764705882355
27015	04_interola_2	2	39	5.128205128205129
27015	05_ola_3	20	1001	1.998001998001998
27015	06_interola_3	1	27	3.7037037037037037
27015	07_ola_4	5	543	0.9208103130755064
27016	01_ola_1	106	582	18.213058419243985
27016	02_interola_1	6	58	10.344827586206897
27016	03_ola_2	13	250	5.2
27016	04_interola_2	0	61	0
27016	05_ola_3	53	1827	2.9009304871373836
27016	06_interola_3	0	29	0
27016	07_ola_4	3	797	0.37641154328732745
27017	01_ola_1	65	926	7.019438444924406
27017	02_interola_1	5	235	2.127659574468085
27017	03_ola_2	34	692	4.913294797687861
27017	04_interola_2	9	313	2.8753993610223643
27017	05_ola_3	47	1912	2.4581589958158996
27017	06_interola_3	5	161	3.1055900621118013
27017	07_ola_4	6	728	0.8241758241758241
28001	01_ola_1	2	9	22.22222222222222
28001	02_interola_1	0	16	0
28001	03_ola_2	2	13	15.384615384615385
28001	04_interola_2	1	8	12.5
28001	05_ola_3	5	82	6.097560975609756
28001	06_interola_3	1	27	3.7037037037037037
28001	07_ola_4	1	41	2.4390243902439024
28002	01_ola_1	4	45	8.88888888888889
28002	02_interola_1	4	44	9.090909090909092
28002	03_ola_2	6	166	3.6144578313253013
28002	04_interola_2	0	43	0
28002	05_ola_3	26	705	3.6879432624113475
28002	06_interola_3	2	90	2.2222222222222223
28002	07_ola_4	4	109	3.669724770642202
28003	01_ola_1	124	1542	8.041504539559014
28003	02_interola_1	76	1012	7.509881422924901
28003	03_ola_2	71	1542	4.604409857328145
28003	04_interola_2	19	425	4.470588235294118
28003	05_ola_3	164	4752	3.451178451178451
28003	06_interola_3	12	362	3.314917127071823
28003	07_ola_4	60	3133	1.9150973507819982
28004	01_ola_1	0	6	0
28004	02_interola_1	0	9	0
28004	03_ola_2	6	33	18.181818181818183
28004	04_interola_2	0	1	0
28004	05_ola_3	8	76	10.526315789473685
28004	06_interola_3	0	1	0
28004	07_ola_4	4	23	17.391304347826086
28005	01_ola_1	0	5	0
28005	02_interola_1	0	1	0
28005	03_ola_2	0	5	0
28005	04_interola_2	0	1	0
28005	05_ola_3	1	12	8.333333333333334
28005	06_interola_3	0	2	0
28005	07_ola_4	0	22	0
28006	01_ola_1	0	4	0
28006	02_interola_1	0	3	0
28006	03_ola_2	2	4	50
28006	04_interola_2	0	2	0
28006	05_ola_3	2	16	12.5
28006	06_interola_3	0	13	0
28006	07_ola_4	2	10	20
28007	01_ola_1	3	51	5.882352941176471
28007	02_interola_1	2	24	8.333333333333334
28007	03_ola_2	4	60	6.666666666666667
28007	04_interola_2	2	31	6.451612903225806
28007	05_ola_3	4	112	3.5714285714285716
28007	06_interola_3	0	16	0
28007	07_ola_4	1	142	0.704225352112676
28008	01_ola_1	1	3	33.333333333333336
28008	02_interola_1	1	2	50
28008	03_ola_2	0	5	0
28008	04_interola_2	0	1	0
28008	05_ola_3	0	9	0
28008	06_interola_3	0	1	0
28008	07_ola_4	1	3	33.333333333333336
28009	01_ola_1	153	2052	7.456140350877193
28009	02_interola_1	91	1032	8.817829457364342
28009	03_ola_2	134	1977	6.777946383409206
28009	04_interola_2	27	329	8.206686930091186
28009	05_ola_3	106	3070	3.452768729641694
28009	06_interola_3	9	220	4.090909090909091
28009	07_ola_4	64	3659	1.7491117791746378
28010	01_ola_1	0	1	0
28010	02_interola_1	0	1	0
28010	03_ola_2	1	3	33.333333333333336
28010	04_interola_2	0	2	0
28010	05_ola_3	2	10	20
28010	06_interola_3	0	1	0
28010	07_ola_4	0	9	0
28011	01_ola_1	3	12	25
28011	02_interola_1	3	16	18.75
28011	03_ola_2	2	28	7.142857142857143
28011	04_interola_2	0	5	0
28011	05_ola_3	3	39	7.6923076923076925
28011	06_interola_3	0	8	0
28011	07_ola_4	3	59	5.084745762711864
28012	01_ola_1	4	32	12.5
28012	02_interola_1	7	39	17.94871794871795
28012	03_ola_2	11	78	14.102564102564102
28012	04_interola_2	8	46	17.391304347826086
28012	05_ola_3	29	246	11.788617886178862
28012	06_interola_3	5	19	26.31578947368421
28012	07_ola_4	14	81	17.28395061728395
28013	01_ola_1	3	24	12.5
28013	02_interola_1	1	17	5.882352941176471
28013	03_ola_2	6	22	27.272727272727273
28013	04_interola_2	1	18	5.555555555555555
28013	05_ola_3	2	48	4.166666666666667
28013	06_interola_3	0	13	0
28013	07_ola_4	4	38	10.526315789473685
28014	01_ola_1	0	10	0
28014	02_interola_1	0	2	0
28014	03_ola_2	0	29	0
28014	04_interola_2	0	5	0
28014	05_ola_3	0	21	0
28014	06_interola_3	0	0	NA
28014	07_ola_4	0	44	0
28015	01_ola_1	4	25	16
28015	02_interola_1	2	13	15.384615384615385
28015	03_ola_2	4	12	33.333333333333336
28015	04_interola_2	4	12	33.333333333333336
28015	05_ola_3	5	30	16.666666666666668
28015	06_interola_3	2	11	18.181818181818183
28015	07_ola_4	3	28	10.714285714285714
28016	01_ola_1	2	10	20
28016	02_interola_1	5	10	50
28016	03_ola_2	4	20	20
28016	04_interola_2	3	12	25
28016	05_ola_3	2	82	2.4390243902439024
28016	06_interola_3	2	56	3.5714285714285716
28016	07_ola_4	7	52	13.461538461538462
28017	01_ola_1	0	10	0
28017	02_interola_1	1	27	3.7037037037037037
28017	03_ola_2	2	63	3.1746031746031744
28017	04_interola_2	0	18	0
28017	05_ola_3	5	234	2.1367521367521367
28017	06_interola_3	0	21	0
28017	07_ola_4	3	149	2.0134228187919465
28018	01_ola_1	0	5	0
28018	02_interola_1	1	4	25
28018	03_ola_2	2	10	20
28018	04_interola_2	1	2	50
28018	05_ola_3	0	38	0
28018	06_interola_3	0	20	0
28018	07_ola_4	2	25	8
28019	01_ola_1	2	7	28.571428571428573
28019	02_interola_1	1	8	12.5
28019	03_ola_2	4	26	15.384615384615385
28019	04_interola_2	1	19	5.2631578947368425
28019	05_ola_3	6	93	6.451612903225806
28019	06_interola_3	0	6	0
28019	07_ola_4	2	56	3.5714285714285716
28020	01_ola_1	0	0	NA
28020	02_interola_1	1	1	100
28020	03_ola_2	3	6	50
28020	04_interola_2	0	0	NA
28020	05_ola_3	0	38	0
28020	06_interola_3	0	10	0
28020	07_ola_4	2	24	8.333333333333334
28021	01_ola_1	67	682	9.824046920821115
28021	02_interola_1	49	579	8.46286701208981
28021	03_ola_2	87	734	11.852861035422343
28021	04_interola_2	22	249	8.835341365461847
28021	05_ola_3	124	2154	5.7567316620241415
28021	06_interola_3	7	222	3.1531531531531534
28021	07_ola_4	70	1566	4.469987228607918
28022	01_ola_1	374	3998	9.354677338669335
28022	02_interola_1	140	1477	9.47867298578199
28022	03_ola_2	194	2724	7.121879588839941
28022	04_interola_2	58	1496	3.877005347593583
28022	05_ola_3	186	5721	3.2511798636601994
28022	06_interola_3	7	179	3.910614525139665
28022	07_ola_4	83	10537	0.7877004840087312
28023	01_ola_1	1	8	12.5
28023	02_interola_1	0	2	0
28023	03_ola_2	0	0	NA
28023	04_interola_2	0	5	0
28023	05_ola_3	0	6	0
28023	06_interola_3	0	0	NA
28023	07_ola_4	0	7	0
28024	01_ola_1	2	18	11.11111111111111
28024	02_interola_1	2	15	13.333333333333334
28024	03_ola_2	4	53	7.547169811320755
28024	04_interola_2	0	6	0
28024	05_ola_3	0	45	0
28024	06_interola_3	0	2	0
28024	07_ola_4	3	68	4.411764705882353
28025	01_ola_1	15	194	7.731958762886598
28025	02_interola_1	7	127	5.511811023622047
28025	03_ola_2	13	230	5.6521739130434785
28025	04_interola_2	2	44	4.545454545454546
28025	05_ola_3	8	186	4.301075268817204
28025	06_interola_3	0	13	0
28025	07_ola_4	7	195	3.58974358974359
28026	01_ola_1	0	1	0
28026	02_interola_1	0	0	NA
28026	03_ola_2	0	3	0
28026	04_interola_2	0	3	0
28026	05_ola_3	4	16	25
28026	06_interola_3	0	6	0
28026	07_ola_4	0	9	0
28027	01_ola_1	249	2021	12.320633349826819
28027	02_interola_1	97	629	15.421303656597773
28027	03_ola_2	366	2585	14.158607350096712
28027	04_interola_2	21	314	6.687898089171974
28027	05_ola_3	190	2518	7.545671167593328
28027	06_interola_3	26	166	15.662650602409638
28027	07_ola_4	116	3204	3.620474406991261
28028	01_ola_1	2	11	18.181818181818183
28028	02_interola_1	1	5	20
28028	03_ola_2	2	5	40
28028	04_interola_2	0	0	NA
28028	05_ola_3	1	29	3.4482758620689653
28028	06_interola_3	0	0	NA
28028	07_ola_4	2	13	15.384615384615385
28029	01_ola_1	3	16	18.75
28029	02_interola_1	5	16	31.25
28029	03_ola_2	7	25	28
28029	04_interola_2	1	2	50
28029	05_ola_3	7	52	13.461538461538462
28029	06_interola_3	1	8	12.5
28029	07_ola_4	4	29	13.793103448275861
28030	01_ola_1	2	50	4
28030	02_interola_1	0	20	0
28030	03_ola_2	1	47	2.127659574468085
28030	04_interola_2	2	61	3.278688524590164
28030	05_ola_3	2	169	1.183431952662722
28030	06_interola_3	2	128	1.5625
28030	07_ola_4	1	149	0.6711409395973155
28031	01_ola_1	0	0	NA
28031	02_interola_1	0	0	NA
28031	03_ola_2	2	6	33.333333333333336
28031	04_interola_2	0	0	NA
28031	05_ola_3	0	6	0
28031	06_interola_3	0	1	0
28031	07_ola_4	2	8	25
28032	01_ola_1	662	4670	14.17558886509636
28032	02_interola_1	75	756	9.920634920634921
28032	03_ola_2	278	2904	9.573002754820937
28032	04_interola_2	176	2253	7.811806480248557
28032	05_ola_3	261	4508	5.7897071872227155
28032	06_interola_3	21	334	6.287425149700598
28032	07_ola_4	194	7300	2.6575342465753424
28033	01_ola_1	106	636	16.666666666666668
28033	02_interola_1	9	72	12.5
28033	03_ola_2	34	359	9.470752089136491
28033	04_interola_2	18	337	5.341246290801187
28033	05_ola_3	27	537	5.027932960893855
28033	06_interola_3	5	66	7.575757575757576
28033	07_ola_4	27	1059	2.54957507082153
28034	01_ola_1	0	6	0
28034	02_interola_1	1	5	20
28034	03_ola_2	1	25	4
28034	04_interola_2	1	17	5.882352941176471
28034	05_ola_3	2	29	6.896551724137931
28034	06_interola_3	0	8	0
28034	07_ola_4	2	48	4.166666666666667
28035	01_ola_1	17	237	7.172995780590718
28035	02_interola_1	6	200	3
28035	03_ola_2	14	237	5.9071729957805905
28035	04_interola_2	1	65	1.5384615384615385
28035	05_ola_3	13	342	3.801169590643275
28035	06_interola_3	3	22	13.636363636363637
28035	07_ola_4	4	255	1.5686274509803921
28036	01_ola_1	0	0	NA
28036	02_interola_1	0	0	NA
28036	03_ola_2	0	2	0
28036	04_interola_2	0	0	NA
28036	05_ola_3	0	11	0
28036	06_interola_3	0	0	NA
28036	07_ola_4	0	2	0
28037	01_ola_1	2	83	2.4096385542168677
28037	02_interola_1	3	32	9.375
28037	03_ola_2	5	127	3.937007874015748
28037	04_interola_2	1	170	0.5882352941176471
28037	05_ola_3	12	579	2.0725388601036268
28037	06_interola_3	2	78	2.5641025641025643
28037	07_ola_4	10	219	4.566210045662101
28038	01_ola_1	314	3398	9.24072984108299
28038	02_interola_1	165	1881	8.771929824561404
28038	03_ola_2	245	3366	7.278669043374926
28038	04_interola_2	42	688	6.104651162790698
28038	05_ola_3	188	5533	3.3977950478944514
28038	06_interola_3	22	381	5.774278215223097
28038	07_ola_4	89	6070	1.4662273476112027
28039	01_ola_1	5	42	11.904761904761905
28039	02_interola_1	3	6	50
28039	03_ola_2	15	87	17.24137931034483
28039	04_interola_2	0	6	0
28039	05_ola_3	11	191	5.7591623036649215
28039	06_interola_3	7	79	8.860759493670885
28039	07_ola_4	19	286	6.643356643356643
28040	01_ola_1	38	349	10.888252148997134
28040	02_interola_1	9	134	6.7164179104477615
28040	03_ola_2	16	265	6.037735849056604
28040	04_interola_2	2	50	4
28040	05_ola_3	29	521	5.566218809980806
28040	06_interola_3	1	14	7.142857142857143
28040	07_ola_4	5	261	1.9157088122605364
28041	01_ola_1	115	2021	5.690252350321623
28041	02_interola_1	100	2346	4.262574595055414
28041	03_ola_2	204	3911	5.216057274354385
28041	04_interola_2	35	1366	2.562225475841874
28041	05_ola_3	114	4832	2.359271523178808
28041	06_interola_3	19	419	4.534606205250597
28041	07_ola_4	54	3516	1.5358361774744027
28042	01_ola_1	0	7	0
28042	02_interola_1	1	2	50
28042	03_ola_2	0	5	0
28042	04_interola_2	0	3	0
28042	05_ola_3	1	22	4.545454545454546
28042	06_interola_3	0	1	0
28042	07_ola_4	0	12	0
28043	01_ola_1	8	79	10.126582278481013
28043	02_interola_1	5	64	7.8125
28043	03_ola_2	14	60	23.333333333333332
28043	04_interola_2	5	20	25
28043	05_ola_3	38	218	17.431192660550458
28043	06_interola_3	2	8	25
28043	07_ola_4	14	154	9.090909090909092
28999	01_ola_1	0	1	0
28999	02_interola_1	0	0	NA
28999	03_ola_2	0	0	NA
28999	04_interola_2	0	1	0
28999	05_ola_3	0	0	NA
28999	06_interola_3	0	0	NA
28999	07_ola_4	0	3	0
29001	01_ola_1	13	83	15.662650602409638
29001	02_interola_1	1	22	4.545454545454546
29001	03_ola_2	10	104	9.615384615384615
29001	04_interola_2	2	18	11.11111111111111
29001	05_ola_3	5	54	9.25925925925926
29001	06_interola_3	0	7	0
29001	07_ola_4	0	131	0
29002	01_ola_1	20	120	16.666666666666668
29002	02_interola_1	3	41	7.317073170731708
29002	03_ola_2	24	173	13.872832369942197
29002	04_interola_2	1	24	4.166666666666667
29002	05_ola_3	4	145	2.7586206896551726
29002	06_interola_3	2	13	15.384615384615385
29002	07_ola_4	4	288	1.3888888888888888
29003	01_ola_1	2	20	10
29003	02_interola_1	0	6	0
29003	03_ola_2	5	27	18.51851851851852
29003	04_interola_2	0	3	0
29003	05_ola_3	3	29	10.344827586206897
29003	06_interola_3	0	2	0
29003	07_ola_4	0	32	0
29004	01_ola_1	7	28	25
29004	02_interola_1	1	8	12.5
29004	03_ola_2	2	16	12.5
29004	04_interola_2	0	6	0
29004	05_ola_3	1	22	4.545454545454546
29004	06_interola_3	0	0	NA
29004	07_ola_4	0	42	0
29005	01_ola_1	93	660	14.090909090909092
29005	02_interola_1	21	295	7.11864406779661
29005	03_ola_2	111	1266	8.76777251184834
29005	04_interola_2	5	93	5.376344086021505
29005	05_ola_3	27	932	2.8969957081545066
29005	06_interola_3	2	29	6.896551724137931
29005	07_ola_4	8	1337	0.5983545250560958
29006	01_ola_1	41	151	27.1523178807947
29006	02_interola_1	10	79	12.658227848101266
29006	03_ola_2	39	201	19.402985074626866
29006	04_interola_2	4	42	9.523809523809524
29006	05_ola_3	13	197	6.598984771573604
29006	06_interola_3	1	9	11.11111111111111
29006	07_ola_4	4	452	0.8849557522123894
29007	01_ola_1	9	48	18.75
29007	02_interola_1	0	13	0
29007	03_ola_2	4	29	13.793103448275861
29007	04_interola_2	0	5	0
29007	05_ola_3	0	26	0
29007	06_interola_3	0	1	0
29007	07_ola_4	0	22	0
29008	01_ola_1	9	40	22.5
29008	02_interola_1	0	3	0
29008	03_ola_2	2	28	7.142857142857143
29008	04_interola_2	1	3	33.333333333333336
29008	05_ola_3	0	42	0
29008	06_interola_3	0	1	0
29008	07_ola_4	0	41	0
29009	01_ola_1	3	22	13.636363636363637
29009	02_interola_1	4	13	30.76923076923077
29009	03_ola_2	6	48	12.5
29009	04_interola_2	0	7	0
29009	05_ola_3	3	35	8.571428571428571
29009	06_interola_3	0	1	0
29009	07_ola_4	0	26	0
29010	01_ola_1	93	445	20.89887640449438
29010	02_interola_1	18	133	13.533834586466165
29010	03_ola_2	93	713	13.043478260869565
29010	04_interola_2	3	65	4.615384615384615
29010	05_ola_3	13	440	2.9545454545454546
29010	06_interola_3	2	35	5.714285714285714
29010	07_ola_4	9	1135	0.7929515418502202
29011	01_ola_1	2	13	15.384615384615385
29011	02_interola_1	0	8	0
29011	03_ola_2	5	17	29.41176470588235
29011	04_interola_2	0	1	0
29011	05_ola_3	0	14	0
29011	06_interola_3	0	2	0
29011	07_ola_4	1	20	5
29012	01_ola_1	2	13	15.384615384615385
29012	02_interola_1	0	2	0
29012	03_ola_2	1	25	4
29012	04_interola_2	0	1	0
29012	05_ola_3	0	9	0
29012	06_interola_3	0	0	NA
29012	07_ola_4	1	13	7.6923076923076925
29013	01_ola_1	56	365	15.342465753424657
29013	02_interola_1	8	126	6.349206349206349
29013	03_ola_2	37	476	7.773109243697479
29013	04_interola_2	3	77	3.896103896103896
29013	05_ola_3	8	561	1.4260249554367201
29013	06_interola_3	0	15	0
29013	07_ola_4	1	835	0.11976047904191617
29014	01_ola_1	9	41	21.951219512195124
29014	02_interola_1	1	8	12.5
29014	03_ola_2	10	48	20.833333333333332
29014	04_interola_2	0	4	0
29014	05_ola_3	0	24	0
29014	06_interola_3	0	1	0
29014	07_ola_4	1	24	4.166666666666667
29015	01_ola_1	27	111	24.324324324324323
29015	02_interola_1	11	96	11.458333333333334
29015	03_ola_2	46	262	17.557251908396946
29015	04_interola_2	1	41	2.4390243902439024
29015	05_ola_3	8	226	3.5398230088495577
29015	06_interola_3	0	7	0
29015	07_ola_4	0	330	0
29016	01_ola_1	5	36	13.88888888888889
29016	02_interola_1	2	9	22.22222222222222
29016	03_ola_2	5	41	12.195121951219512
29016	04_interola_2	0	3	0
29016	05_ola_3	1	63	1.5873015873015872
29016	06_interola_3	0	6	0
29016	07_ola_4	0	64	0
29017	01_ola_1	6	15	40
29017	02_interola_1	0	6	0
29017	03_ola_2	5	22	22.727272727272727
29017	04_interola_2	1	2	50
29017	05_ola_3	6	18	33.333333333333336
29017	06_interola_3	0	0	NA
29017	07_ola_4	0	18	0
29018	01_ola_1	48	234	20.512820512820515
29018	02_interola_1	8	59	13.559322033898304
29018	03_ola_2	29	191	15.18324607329843
29018	04_interola_2	4	46	8.695652173913043
29018	05_ola_3	12	214	5.607476635514018
29018	06_interola_3	1	11	9.090909090909092
29018	07_ola_4	2	362	0.5524861878453039
29019	01_ola_1	14	49	28.571428571428573
29019	02_interola_1	4	24	16.666666666666668
29019	03_ola_2	16	87	18.39080459770115
29019	04_interola_2	5	38	13.157894736842104
29019	05_ola_3	6	135	4.444444444444445
29019	06_interola_3	0	7	0
29019	07_ola_4	0	118	0
29020	01_ola_1	4	20	20
29020	02_interola_1	0	3	0
29020	03_ola_2	4	23	17.391304347826086
29020	04_interola_2	0	6	0
29020	05_ola_3	1	7	14.285714285714286
29020	06_interola_3	0	4	0
29020	07_ola_4	2	12	16.666666666666668
29021	01_ola_1	9	38	23.68421052631579
29021	02_interola_1	0	14	0
29021	03_ola_2	9	71	12.67605633802817
29021	04_interola_2	0	12	0
29021	05_ola_3	4	90	4.444444444444445
29021	06_interola_3	0	2	0
29021	07_ola_4	0	61	0
29022	01_ola_1	3	20	15
29022	02_interola_1	0	9	0
29022	03_ola_2	9	66	13.636363636363637
29022	04_interola_2	0	2	0
29022	05_ola_3	1	38	2.6315789473684212
29022	06_interola_3	0	1	0
29022	07_ola_4	0	112	0
29023	01_ola_1	20	92	21.73913043478261
29023	02_interola_1	5	22	22.727272727272727
29023	03_ola_2	22	101	21.782178217821784
29023	04_interola_2	1	13	7.6923076923076925
29023	05_ola_3	11	131	8.396946564885496
29023	06_interola_3	1	10	10
29023	07_ola_4	4	137	2.9197080291970803
29024	01_ola_1	16	110	14.545454545454545
29024	02_interola_1	2	52	3.8461538461538463
29024	03_ola_2	47	238	19.747899159663866
29024	04_interola_2	5	42	11.904761904761905
29024	05_ola_3	9	179	5.027932960893855
29024	06_interola_3	1	12	8.333333333333334
29024	07_ola_4	3	310	0.967741935483871
29025	01_ola_1	52	198	26.262626262626263
29025	02_interola_1	6	57	10.526315789473685
29025	03_ola_2	43	326	13.190184049079754
29025	04_interola_2	5	57	8.771929824561404
29025	05_ola_3	33	441	7.482993197278912
29025	06_interola_3	1	10	10
29025	07_ola_4	4	321	1.2461059190031152
29026	01_ola_1	20	112	17.857142857142858
29026	02_interola_1	3	31	9.67741935483871
29026	03_ola_2	15	179	8.379888268156424
29026	04_interola_2	1	20	5
29026	05_ola_3	7	124	5.645161290322581
29026	06_interola_3	0	15	0
29026	07_ola_4	1	300	0.3333333333333333
29027	01_ola_1	17	55	30.90909090909091
29027	02_interola_1	2	12	16.666666666666668
29027	03_ola_2	14	85	16.470588235294116
29027	04_interola_2	2	13	15.384615384615385
29027	05_ola_3	7	64	10.9375
29027	06_interola_3	0	1	0
29027	07_ola_4	1	115	0.8695652173913043
29028	01_ola_1	17	79	21.518987341772153
29028	02_interola_1	4	34	11.764705882352942
29028	03_ola_2	17	228	7.456140350877193
29028	04_interola_2	2	30	6.666666666666667
29028	05_ola_3	15	304	4.934210526315789
29028	06_interola_3	1	15	6.666666666666667
29028	07_ola_4	3	277	1.0830324909747293
29029	01_ola_1	10	69	14.492753623188406
29029	02_interola_1	4	38	10.526315789473685
29029	03_ola_2	19	142	13.380281690140846
29029	04_interola_2	1	17	5.882352941176471
29029	05_ola_3	5	87	5.747126436781609
29029	06_interola_3	0	6	0
29029	07_ola_4	3	248	1.2096774193548387
29030	01_ola_1	6	26	23.076923076923077
29030	02_interola_1	1	26	3.8461538461538463
29030	03_ola_2	3	64	4.6875
29030	04_interola_2	0	2	0
29030	05_ola_3	0	21	0
29030	06_interola_3	0	2	0
29030	07_ola_4	0	35	0
29031	01_ola_1	13	117	11.11111111111111
29031	02_interola_1	4	60	6.666666666666667
29031	03_ola_2	20	242	8.264462809917354
29031	04_interola_2	1	20	5
29031	05_ola_3	5	269	1.858736059479554
29031	06_interola_3	0	8	0
29031	07_ola_4	0	310	0
29032	01_ola_1	8	49	16.3265306122449
29032	02_interola_1	4	19	21.05263157894737
29032	03_ola_2	5	53	9.433962264150944
29032	04_interola_2	0	9	0
29032	05_ola_3	3	65	4.615384615384615
29032	06_interola_3	2	6	33.333333333333336
29032	07_ola_4	0	112	0
29033	01_ola_1	146	1068	13.670411985018726
29033	02_interola_1	42	467	8.993576017130621
29033	03_ola_2	221	1943	11.374163664436438
29033	04_interola_2	17	186	9.13978494623656
29033	05_ola_3	58	1235	4.696356275303644
29033	06_interola_3	7	93	7.526881720430108
29033	07_ola_4	14	2486	0.5631536604987932
29034	01_ola_1	16	142	11.267605633802816
29034	02_interola_1	3	54	5.555555555555555
29034	03_ola_2	23	204	11.27450980392157
29034	04_interola_2	0	17	0
29034	05_ola_3	1	363	0.27548209366391185
29034	06_interola_3	0	6	0
29034	07_ola_4	0	276	0
29035	01_ola_1	8	30	26.666666666666668
29035	02_interola_1	0	12	0
29035	03_ola_2	0	40	0
29035	04_interola_2	0	1	0
29035	05_ola_3	0	66	0
29035	06_interola_3	0	1	0
29035	07_ola_4	0	39	0
29036	01_ola_1	25	143	17.482517482517483
29036	02_interola_1	5	52	9.615384615384615
29036	03_ola_2	26	239	10.878661087866108
29036	04_interola_2	2	17	11.764705882352942
29036	05_ola_3	9	166	5.421686746987952
29036	06_interola_3	3	21	14.285714285714286
29036	07_ola_4	2	333	0.6006006006006006
29037	01_ola_1	4	27	14.814814814814815
29037	02_interola_1	0	7	0
29037	03_ola_2	3	15	20
29037	04_interola_2	0	1	0
29037	05_ola_3	1	29	3.4482758620689653
29037	06_interola_3	0	2	0
29037	07_ola_4	0	14	0
29038	01_ola_1	6	81	7.407407407407407
29038	02_interola_1	2	70	2.857142857142857
29038	03_ola_2	15	168	8.928571428571429
29038	04_interola_2	1	18	5.555555555555555
29038	05_ola_3	2	99	2.0202020202020203
29038	06_interola_3	1	8	12.5
29038	07_ola_4	2	204	0.9803921568627451
29039	01_ola_1	22	88	25
29039	02_interola_1	2	37	5.405405405405405
29039	03_ola_2	22	172	12.790697674418604
29039	04_interola_2	3	28	10.714285714285714
29039	05_ola_3	7	150	4.666666666666667
29039	06_interola_3	0	7	0
29039	07_ola_4	0	167	0
29040	01_ola_1	8	44	18.181818181818183
29040	02_interola_1	3	29	10.344827586206897
29040	03_ola_2	8	70	11.428571428571429
29040	04_interola_2	0	3	0
29040	05_ola_3	1	46	2.1739130434782608
29040	06_interola_3	0	0	NA
29040	07_ola_4	1	67	1.492537313432836
29041	01_ola_1	33	114	28.94736842105263
29041	02_interola_1	10	49	20.408163265306122
29041	03_ola_2	33	256	12.890625
29041	04_interola_2	3	69	4.3478260869565215
29041	05_ola_3	8	338	2.366863905325444
29041	06_interola_3	0	21	0
29041	07_ola_4	1	508	0.1968503937007874
29042	01_ola_1	9	65	13.846153846153847
29042	02_interola_1	0	19	0
29042	03_ola_2	11	156	7.051282051282051
29042	04_interola_2	0	22	0
29042	05_ola_3	7	144	4.861111111111111
29042	06_interola_3	0	10	0
29042	07_ola_4	1	239	0.41841004184100417
29043	01_ola_1	13	165	7.878787878787879
29043	02_interola_1	7	80	8.75
29043	03_ola_2	29	355	8.169014084507042
29043	04_interola_2	0	25	0
29043	05_ola_3	9	350	2.5714285714285716
29043	06_interola_3	1	13	7.6923076923076925
29043	07_ola_4	1	318	0.31446540880503143
29044	01_ola_1	54	276	19.565217391304348
29044	02_interola_1	20	147	13.605442176870747
29044	03_ola_2	63	548	11.496350364963504
29044	04_interola_2	4	61	6.557377049180328
29044	05_ola_3	22	506	4.3478260869565215
29044	06_interola_3	2	32	6.25
29044	07_ola_4	6	1045	0.5741626794258373
29045	01_ola_1	0	4	0
29045	02_interola_1	1	7	14.285714285714286
29045	03_ola_2	2	13	15.384615384615385
29045	04_interola_2	0	0	NA
29045	05_ola_3	3	5	60
29045	06_interola_3	0	0	NA
29045	07_ola_4	0	8	0
29046	01_ola_1	4	6	66.66666666666667
29046	02_interola_1	0	0	NA
29046	03_ola_2	1	8	12.5
29046	04_interola_2	1	4	25
29046	05_ola_3	0	5	0
29046	06_interola_3	0	0	NA
29046	07_ola_4	0	8	0
29047	01_ola_1	2	7	28.571428571428573
29047	02_interola_1	0	10	0
29047	03_ola_2	0	15	0
29047	04_interola_2	0	5	0
29047	05_ola_3	2	24	8.333333333333334
29047	06_interola_3	0	0	NA
29047	07_ola_4	1	20	5
29048	01_ola_1	16	66	24.242424242424242
29048	02_interola_1	3	22	13.636363636363637
29048	03_ola_2	11	97	11.34020618556701
29048	04_interola_2	0	8	0
