CVEGEO	ola	dias_ola	n	pruebas_dia_promedio
20111	04_interola_2	77	2	0.025974025974025976
20111	05_ola_3	126	2	0.015873015873015872
20111	06_interola_3	56	2	0.03571428571428571
20111	07_ola_4	119	4	0.03361344537815126
20112	01_ola_1	105	1	0.009523809523809525
20112	02_interola_1	77	14	0.18181818181818182
20112	03_ola_2	154	12	0.07792207792207792
20112	04_interola_2	77	5	0.06493506493506493
20112	05_ola_3	126	2	0.015873015873015872
20112	06_interola_3	56	4	0.07142857142857142
20112	07_ola_4	119	9	0.07563025210084033
20113	01_ola_1	105	1	0.009523809523809525
20113	04_interola_2	77	2	0.025974025974025976
20113	05_ola_3	126	3	0.023809523809523808
20113	07_ola_4	119	3	0.025210084033613446
20114	05_ola_3	126	1	0.007936507936507936
20114	06_interola_3	56	1	0.017857142857142856
20114	07_ola_4	119	1	0.008403361344537815
20115	01_ola_1	105	66	0.6285714285714286
20115	02_interola_1	77	85	1.103896103896104
20115	03_ola_2	154	215	1.396103896103896
20115	04_interola_2	77	99	1.2857142857142858
20115	05_ola_3	126	236	1.873015873015873
20115	06_interola_3	56	117	2.0892857142857144
20115	07_ola_4	119	345	2.899159663865546
20116	02_interola_1	77	1	0.012987012987012988
20116	03_ola_2	154	4	0.025974025974025976
20116	04_interola_2	77	3	0.03896103896103896
20116	05_ola_3	126	5	0.03968253968253968
20116	06_interola_3	56	5	0.08928571428571429
20116	07_ola_4	119	1	0.008403361344537815
20117	01_ola_1	105	1	0.009523809523809525
20117	02_interola_1	77	1	0.012987012987012988
20117	03_ola_2	154	3	0.01948051948051948
20117	05_ola_3	126	1	0.007936507936507936
20117	07_ola_4	119	1	0.008403361344537815
20118	02_interola_1	77	5	0.06493506493506493
20118	03_ola_2	154	3	0.01948051948051948
20118	04_interola_2	77	2	0.025974025974025976
20118	05_ola_3	126	1	0.007936507936507936
20118	06_interola_3	56	3	0.05357142857142857
20119	07_ola_4	119	1	0.008403361344537815
20121	02_interola_1	77	1	0.012987012987012988
20121	03_ola_2	154	2	0.012987012987012988
20121	05_ola_3	126	1	0.007936507936507936
20121	06_interola_3	56	1	0.017857142857142856
20121	07_ola_4	119	2	0.01680672268907563
20122	03_ola_2	154	1	0.006493506493506494
20122	05_ola_3	126	1	0.007936507936507936
20122	06_interola_3	56	21	0.375
20123	02_interola_1	77	2	0.025974025974025976
20123	03_ola_2	154	6	0.03896103896103896
20123	04_interola_2	77	1	0.012987012987012988
20123	05_ola_3	126	6	0.047619047619047616
20123	06_interola_3	56	4	0.07142857142857142
20123	07_ola_4	119	2	0.01680672268907563
20124	01_ola_1	105	6	0.05714285714285714
20124	02_interola_1	77	24	0.3116883116883117
20124	03_ola_2	154	45	0.2922077922077922
20124	04_interola_2	77	25	0.3246753246753247
20124	05_ola_3	126	87	0.6904761904761905
20124	06_interola_3	56	68	1.2142857142857142
20124	07_ola_4	119	40	0.33613445378151263
20125	02_interola_1	77	3	0.03896103896103896
20125	03_ola_2	154	17	0.11038961038961038
20125	04_interola_2	77	12	0.15584415584415584
20125	05_ola_3	126	12	0.09523809523809523
20125	06_interola_3	56	3	0.05357142857142857
20125	07_ola_4	119	6	0.05042016806722689
20126	02_interola_1	77	1	0.012987012987012988
20126	03_ola_2	154	2	0.012987012987012988
20126	04_interola_2	77	3	0.03896103896103896
20126	05_ola_3	126	5	0.03968253968253968
20126	06_interola_3	56	2	0.03571428571428571
20126	07_ola_4	119	7	0.058823529411764705
20127	03_ola_2	154	1	0.006493506493506494
20127	05_ola_3	126	1	0.007936507936507936
20127	06_interola_3	56	1	0.017857142857142856
20127	07_ola_4	119	1	0.008403361344537815
20128	02_interola_1	77	1	0.012987012987012988
20128	03_ola_2	154	1	0.006493506493506494
20128	04_interola_2	77	1	0.012987012987012988
20128	05_ola_3	126	1	0.007936507936507936
20128	07_ola_4	119	7	0.058823529411764705
20129	03_ola_2	154	2	0.012987012987012988
20129	04_interola_2	77	1	0.012987012987012988
20129	07_ola_4	119	1	0.008403361344537815
20130	01_ola_1	105	1	0.009523809523809525
20130	02_interola_1	77	2	0.025974025974025976
20130	03_ola_2	154	2	0.012987012987012988
20130	04_interola_2	77	1	0.012987012987012988
20130	05_ola_3	126	4	0.031746031746031744
20130	06_interola_3	56	1	0.017857142857142856
20130	07_ola_4	119	6	0.05042016806722689
20131	01_ola_1	105	2	0.01904761904761905
20131	02_interola_1	77	5	0.06493506493506493
20131	03_ola_2	154	27	0.17532467532467533
20131	04_interola_2	77	6	0.07792207792207792
20131	05_ola_3	126	12	0.09523809523809523
20131	06_interola_3	56	61	1.0892857142857142
20131	07_ola_4	119	18	0.15126050420168066
20132	01_ola_1	105	5	0.047619047619047616
20132	02_interola_1	77	9	0.11688311688311688
20132	03_ola_2	154	18	0.11688311688311688
20132	04_interola_2	77	6	0.07792207792207792
20132	05_ola_3	126	20	0.15873015873015872
20132	06_interola_3	56	8	0.14285714285714285
20132	07_ola_4	119	15	0.12605042016806722
20133	02_interola_1	77	2	0.025974025974025976
20133	03_ola_2	154	11	0.07142857142857142
20133	04_interola_2	77	7	0.09090909090909091
20133	05_ola_3	126	5	0.03968253968253968
20133	06_interola_3	56	3	0.05357142857142857
20133	07_ola_4	119	6	0.05042016806722689
20134	01_ola_1	105	7	0.06666666666666667
20134	02_interola_1	77	14	0.18181818181818182
20134	03_ola_2	154	29	0.18831168831168832
20134	04_interola_2	77	30	0.38961038961038963
20134	05_ola_3	126	228	1.8095238095238095
20134	06_interola_3	56	37	0.6607142857142857
20134	07_ola_4	119	694	5.831932773109243
20135	01_ola_1	105	17	0.1619047619047619
20135	02_interola_1	77	30	0.38961038961038963
20135	03_ola_2	154	50	0.3246753246753247
20135	04_interola_2	77	43	0.5584415584415584
20135	05_ola_3	126	29	0.23015873015873015
20135	06_interola_3	56	29	0.5178571428571429
20135	07_ola_4	119	26	0.2184873949579832
20136	01_ola_1	105	2	0.01904761904761905
20136	02_interola_1	77	5	0.06493506493506493
20136	03_ola_2	154	20	0.12987012987012986
20136	04_interola_2	77	12	0.15584415584415584
20136	05_ola_3	126	6	0.047619047619047616
20136	06_interola_3	56	9	0.16071428571428573
20136	07_ola_4	119	26	0.2184873949579832
20137	02_interola_1	77	1	0.012987012987012988
20137	03_ola_2	154	5	0.032467532467532464
20137	04_interola_2	77	2	0.025974025974025976
20137	05_ola_3	126	2	0.015873015873015872
20137	06_interola_3	56	3	0.05357142857142857
20137	07_ola_4	119	1	0.008403361344537815
20138	03_ola_2	154	1	0.006493506493506494
20138	05_ola_3	126	3	0.023809523809523808
20138	06_interola_3	56	1	0.017857142857142856
20138	07_ola_4	119	1	0.008403361344537815
20139	03_ola_2	154	5	0.032467532467532464
20140	02_interola_1	77	1	0.012987012987012988
20140	03_ola_2	154	2	0.012987012987012988
20140	04_interola_2	77	1	0.012987012987012988
20140	05_ola_3	126	3	0.023809523809523808
20140	07_ola_4	119	1	0.008403361344537815
20141	02_interola_1	77	2	0.025974025974025976
20141	03_ola_2	154	3	0.01948051948051948
20141	04_interola_2	77	2	0.025974025974025976
20141	05_ola_3	126	9	0.07142857142857142
20141	06_interola_3	56	4	0.07142857142857142
20141	07_ola_4	119	5	0.04201680672268908
20142	07_ola_4	119	1	0.008403361344537815
20143	01_ola_1	105	2	0.01904761904761905
20143	02_interola_1	77	3	0.03896103896103896
20143	03_ola_2	154	17	0.11038961038961038
20143	04_interola_2	77	21	0.2727272727272727
20143	05_ola_3	126	20	0.15873015873015872
20143	06_interola_3	56	9	0.16071428571428573
20143	07_ola_4	119	12	0.10084033613445378
20144	03_ola_2	154	2	0.012987012987012988
20144	05_ola_3	126	2	0.015873015873015872
20144	06_interola_3	56	2	0.03571428571428571
20145	01_ola_1	105	6	0.05714285714285714
20145	02_interola_1	77	11	0.14285714285714285
20145	03_ola_2	154	49	0.3181818181818182
20145	04_interola_2	77	27	0.35064935064935066
20145	05_ola_3	126	74	0.5873015873015873
20145	06_interola_3	56	47	0.8392857142857143
20145	07_ola_4	119	67	0.5630252100840336
20146	04_interola_2	77	1	0.012987012987012988
20146	05_ola_3	126	3	0.023809523809523808
20146	06_interola_3	56	4	0.07142857142857142
20147	04_interola_2	77	2	0.025974025974025976
20147	05_ola_3	126	1	0.007936507936507936
20148	03_ola_2	154	1	0.006493506493506494
20148	04_interola_2	77	1	0.012987012987012988
20148	05_ola_3	126	1	0.007936507936507936
20148	06_interola_3	56	2	0.03571428571428571
20148	07_ola_4	119	2	0.01680672268907563
20149	01_ola_1	105	1	0.009523809523809525
20149	02_interola_1	77	2	0.025974025974025976
20149	03_ola_2	154	6	0.03896103896103896
20149	04_interola_2	77	2	0.025974025974025976
20149	05_ola_3	126	2	0.015873015873015872
20149	06_interola_3	56	6	0.10714285714285714
20149	07_ola_4	119	39	0.3277310924369748
20150	01_ola_1	105	14	0.13333333333333333
20150	02_interola_1	77	62	0.8051948051948052
20150	03_ola_2	154	98	0.6363636363636364
20150	04_interola_2	77	57	0.7402597402597403
20150	05_ola_3	126	106	0.8412698412698413
20150	06_interola_3	56	71	1.2678571428571428
20150	07_ola_4	119	147	1.2352941176470589
20151	07_ola_4	119	1	0.008403361344537815
20152	03_ola_2	154	2	0.012987012987012988
20152	04_interola_2	77	3	0.03896103896103896
20152	05_ola_3	126	3	0.023809523809523808
20152	06_interola_3	56	3	0.05357142857142857
20152	07_ola_4	119	1	0.008403361344537815
20153	01_ola_1	105	1	0.009523809523809525
20153	02_interola_1	77	6	0.07792207792207792
20153	03_ola_2	154	1	0.006493506493506494
20153	04_interola_2	77	2	0.025974025974025976
20153	05_ola_3	126	24	0.19047619047619047
20153	06_interola_3	56	6	0.10714285714285714
20153	07_ola_4	119	10	0.08403361344537816
20154	03_ola_2	154	1	0.006493506493506494
20154	04_interola_2	77	4	0.05194805194805195
20154	05_ola_3	126	3	0.023809523809523808
20154	06_interola_3	56	7	0.125
20154	07_ola_4	119	6	0.05042016806722689
20155	05_ola_3	126	1	0.007936507936507936
20155	06_interola_3	56	3	0.05357142857142857
20155	07_ola_4	119	8	0.06722689075630252
20156	01_ola_1	105	1	0.009523809523809525
20156	02_interola_1	77	1	0.012987012987012988
20156	03_ola_2	154	7	0.045454545454545456
20156	04_interola_2	77	3	0.03896103896103896
20156	05_ola_3	126	28	0.2222222222222222
20156	06_interola_3	56	12	0.21428571428571427
20156	07_ola_4	119	66	0.5546218487394958
20157	01_ola_1	105	88	0.8380952380952381
20157	02_interola_1	77	163	2.116883116883117
20157	03_ola_2	154	386	2.5064935064935066
20157	04_interola_2	77	183	2.3766233766233764
20157	05_ola_3	126	303	2.4047619047619047
20157	06_interola_3	56	169	3.017857142857143
20157	07_ola_4	119	460	3.865546218487395
20158	01_ola_1	105	10	0.09523809523809523
20158	02_interola_1	77	24	0.3116883116883117
20158	03_ola_2	154	6	0.03896103896103896
20158	04_interola_2	77	3	0.03896103896103896
20158	05_ola_3	126	32	0.25396825396825395
20158	06_interola_3	56	13	0.23214285714285715
20158	07_ola_4	119	19	0.15966386554621848
20159	02_interola_1	77	2	0.025974025974025976
20159	03_ola_2	154	6	0.03896103896103896
20159	04_interola_2	77	2	0.025974025974025976
20159	05_ola_3	126	11	0.0873015873015873
20159	06_interola_3	56	12	0.21428571428571427
20159	07_ola_4	119	11	0.09243697478991597
20160	01_ola_1	105	2	0.01904761904761905
20160	02_interola_1	77	1	0.012987012987012988
20160	03_ola_2	154	8	0.05194805194805195
20160	04_interola_2	77	5	0.06493506493506493
20160	05_ola_3	126	3	0.023809523809523808
20160	06_interola_3	56	1	0.017857142857142856
20160	07_ola_4	119	8	0.06722689075630252
20161	01_ola_1	105	2	0.01904761904761905
20161	02_interola_1	77	5	0.06493506493506493
20161	03_ola_2	154	7	0.045454545454545456
20161	05_ola_3	126	2	0.015873015873015872
20161	06_interola_3	56	4	0.07142857142857142
20161	07_ola_4	119	4	0.03361344537815126
20162	03_ola_2	154	4	0.025974025974025976
20162	04_interola_2	77	2	0.025974025974025976
20162	05_ola_3	126	3	0.023809523809523808
20162	06_interola_3	56	2	0.03571428571428571
20162	07_ola_4	119	5	0.04201680672268908
20163	01_ola_1	105	1	0.009523809523809525
20163	02_interola_1	77	3	0.03896103896103896
20163	03_ola_2	154	4	0.025974025974025976
20163	04_interola_2	77	1	0.012987012987012988
20164	01_ola_1	105	7	0.06666666666666667
20164	02_interola_1	77	1	0.012987012987012988
20164	03_ola_2	154	4	0.025974025974025976
20164	04_interola_2	77	9	0.11688311688311688
20164	05_ola_3	126	3	0.023809523809523808
20164	06_interola_3	56	6	0.10714285714285714
20164	07_ola_4	119	2	0.01680672268907563
20165	03_ola_2	154	4	0.025974025974025976
20165	04_interola_2	77	3	0.03896103896103896
20165	05_ola_3	126	2	0.015873015873015872
20165	06_interola_3	56	1	0.017857142857142856
20165	07_ola_4	119	2	0.01680672268907563
20166	01_ola_1	105	15	0.14285714285714285
20166	02_interola_1	77	42	0.5454545454545454
20166	03_ola_2	154	47	0.3051948051948052
20166	04_interola_2	77	25	0.3246753246753247
20166	05_ola_3	126	61	0.48412698412698413
20166	06_interola_3	56	30	0.5357142857142857
20166	07_ola_4	119	47	0.3949579831932773
20167	02_interola_1	77	1	0.012987012987012988
20167	04_interola_2	77	1	0.012987012987012988
20167	05_ola_3	126	6	0.047619047619047616
20167	06_interola_3	56	3	0.05357142857142857
20167	07_ola_4	119	4	0.03361344537815126
20168	03_ola_2	154	3	0.01948051948051948
20168	04_interola_2	77	1	0.012987012987012988
20168	05_ola_3	126	3	0.023809523809523808
20168	06_interola_3	56	1	0.017857142857142856
20169	02_interola_1	77	1	0.012987012987012988
20169	03_ola_2	154	3	0.01948051948051948
20169	04_interola_2	77	2	0.025974025974025976
20169	07_ola_4	119	3	0.025210084033613446
20170	05_ola_3	126	1	0.007936507936507936
20170	06_interola_3	56	1	0.017857142857142856
20170	07_ola_4	119	5	0.04201680672268908
20171	01_ola_1	105	4	0.0380952380952381
20171	02_interola_1	77	4	0.05194805194805195
20171	03_ola_2	154	6	0.03896103896103896
20171	04_interola_2	77	5	0.06493506493506493
20171	05_ola_3	126	20	0.15873015873015872
20171	06_interola_3	56	13	0.23214285714285715
20171	07_ola_4	119	6	0.05042016806722689
20172	03_ola_2	154	1	0.006493506493506494
20172	04_interola_2	77	2	0.025974025974025976
20172	05_ola_3	126	6	0.047619047619047616
20172	06_interola_3	56	1	0.017857142857142856
20172	07_ola_4	119	7	0.058823529411764705
20173	04_interola_2	77	19	0.24675324675324675
20173	05_ola_3	126	14	0.1111111111111111
20173	06_interola_3	56	23	0.4107142857142857
20173	07_ola_4	119	72	0.6050420168067226
20174	01_ola_1	105	23	0.21904761904761905
20174	02_interola_1	77	26	0.33766233766233766
20174	03_ola_2	154	81	0.525974025974026
20174	04_interola_2	77	35	0.45454545454545453
20174	05_ola_3	126	64	0.5079365079365079
20174	06_interola_3	56	44	0.7857142857142857
20174	07_ola_4	119	107	0.8991596638655462
20175	01_ola_1	105	2	0.01904761904761905
20175	02_interola_1	77	3	0.03896103896103896
20175	03_ola_2	154	5	0.032467532467532464
20175	04_interola_2	77	1	0.012987012987012988
20175	05_ola_3	126	7	0.05555555555555555
20175	07_ola_4	119	3	0.025210084033613446
20176	02_interola_1	77	1	0.012987012987012988
20176	03_ola_2	154	15	0.09740259740259741
20176	04_interola_2	77	3	0.03896103896103896
20176	05_ola_3	126	20	0.15873015873015872
20176	06_interola_3	56	1	0.017857142857142856
20176	07_ola_4	119	3	0.025210084033613446
20177	01_ola_1	105	71	0.6761904761904762
20177	02_interola_1	77	24	0.3116883116883117
20177	03_ola_2	154	34	0.22077922077922077
20177	04_interola_2	77	18	0.23376623376623376
20177	05_ola_3	126	194	1.5396825396825398
20177	06_interola_3	56	56	1
20177	07_ola_4	119	150	1.2605042016806722
20178	01_ola_1	105	15	0.14285714285714285
20178	02_interola_1	77	38	0.4935064935064935
20178	03_ola_2	154	75	0.487012987012987
20178	04_interola_2	77	42	0.5454545454545454
20178	05_ola_3	126	54	0.42857142857142855
20178	06_interola_3	56	38	0.6785714285714286
20178	07_ola_4	119	90	0.7563025210084033
20179	03_ola_2	154	1	0.006493506493506494
20179	04_interola_2	77	1	0.012987012987012988
20179	05_ola_3	126	1	0.007936507936507936
20179	07_ola_4	119	2	0.01680672268907563
20180	02_interola_1	77	1	0.012987012987012988
20180	03_ola_2	154	2	0.012987012987012988
20180	05_ola_3	126	3	0.023809523809523808
20181	04_interola_2	77	2	0.025974025974025976
20181	06_interola_3	56	1	0.017857142857142856
20182	03_ola_2	154	1	0.006493506493506494
20182	05_ola_3	126	1	0.007936507936507936
20182	06_interola_3	56	1	0.017857142857142856
20182	07_ola_4	119	1	0.008403361344537815
20183	03_ola_2	154	7	0.045454545454545456
20183	05_ola_3	126	1	0.007936507936507936
20184	01_ola_1	105	479	4.561904761904762
20184	02_interola_1	77	1346	17.48051948051948
20184	03_ola_2	154	2037	13.227272727272727
20184	04_interola_2	77	1020	13.246753246753247
20184	05_ola_3	126	4515	35.833333333333336
20184	06_interola_3	56	2665	47.589285714285715
20184	07_ola_4	119	7292	61.27731092436975
20185	01_ola_1	105	1	0.009523809523809525
20185	02_interola_1	77	9	0.11688311688311688
20185	03_ola_2	154	9	0.05844155844155844
20185	04_interola_2	77	10	0.12987012987012986
20185	05_ola_3	126	16	0.12698412698412698
20185	06_interola_3	56	11	0.19642857142857142
20185	07_ola_4	119	9	0.07563025210084033
20186	04_interola_2	77	1	0.012987012987012988
20186	07_ola_4	119	1	0.008403361344537815
20187	03_ola_2	154	1	0.006493506493506494
20187	04_interola_2	77	2	0.025974025974025976
20187	05_ola_3	126	1	0.007936507936507936
20187	06_interola_3	56	1	0.017857142857142856
20187	07_ola_4	119	1	0.008403361344537815
20188	01_ola_1	105	5	0.047619047619047616
20188	02_interola_1	77	4	0.05194805194805195
20188	03_ola_2	154	2	0.012987012987012988
20188	04_interola_2	77	3	0.03896103896103896
20188	05_ola_3	126	10	0.07936507936507936
20188	06_interola_3	56	1	0.017857142857142856
20188	07_ola_4	119	6	0.05042016806722689
20189	01_ola_1	105	1	0.009523809523809525
20189	03_ola_2	154	2	0.012987012987012988
20189	04_interola_2	77	1	0.012987012987012988
20189	05_ola_3	126	1	0.007936507936507936
20189	06_interola_3	56	2	0.03571428571428571
20190	01_ola_1	105	11	0.10476190476190476
20190	02_interola_1	77	19	0.24675324675324675
20190	03_ola_2	154	15	0.09740259740259741
20190	04_interola_2	77	9	0.11688311688311688
20190	05_ola_3	126	46	0.36507936507936506
20190	06_interola_3	56	16	0.2857142857142857
20190	07_ola_4	119	48	0.40336134453781514
20191	06_interola_3	56	1	0.017857142857142856
20192	01_ola_1	105	3	0.02857142857142857
20192	02_interola_1	77	5	0.06493506493506493
20192	03_ola_2	154	10	0.06493506493506493
20192	04_interola_2	77	6	0.07792207792207792
20192	05_ola_3	126	22	0.1746031746031746
20192	06_interola_3	56	15	0.26785714285714285
20192	07_ola_4	119	23	0.19327731092436976
20193	01_ola_1	105	4	0.0380952380952381
20193	02_interola_1	77	12	0.15584415584415584
20193	03_ola_2	154	30	0.19480519480519481
20193	04_interola_2	77	7	0.09090909090909091
20193	05_ola_3	126	19	0.15079365079365079
20193	06_interola_3	56	23	0.4107142857142857
20193	07_ola_4	119	28	0.23529411764705882
20194	02_interola_1	77	1	0.012987012987012988
20194	03_ola_2	154	1	0.006493506493506494
20194	04_interola_2	77	10	0.12987012987012986
20194	05_ola_3	126	2	0.015873015873015872
20194	06_interola_3	56	1	0.017857142857142856
20194	07_ola_4	119	1	0.008403361344537815
20195	03_ola_2	154	2	0.012987012987012988
20195	06_interola_3	56	1	0.017857142857142856
20196	05_ola_3	126	1	0.007936507936507936
20196	06_interola_3	56	6	0.10714285714285714
20196	07_ola_4	119	16	0.13445378151260504
20197	01_ola_1	105	2	0.01904761904761905
20197	02_interola_1	77	4	0.05194805194805195
20197	03_ola_2	154	7	0.045454545454545456
20197	04_interola_2	77	7	0.09090909090909091
20197	05_ola_3	126	7	0.05555555555555555
20197	06_interola_3	56	42	0.75
20197	07_ola_4	119	17	0.14285714285714285
20198	01_ola_1	105	1	0.009523809523809525
20198	02_interola_1	77	20	0.2597402597402597
20198	03_ola_2	154	15	0.09740259740259741
20198	04_interola_2	77	8	0.1038961038961039
20198	05_ola_3	126	39	0.30952380952380953
20198	06_interola_3	56	21	0.375
20198	07_ola_4	119	18	0.15126050420168066
20199	02_interola_1	77	1	0.012987012987012988
20199	05_ola_3	126	1	0.007936507936507936
20200	01_ola_1	105	1	0.009523809523809525
20200	03_ola_2	154	5	0.032467532467532464
20200	05_ola_3	126	3	0.023809523809523808
20200	06_interola_3	56	1	0.017857142857142856
20200	07_ola_4	119	3	0.025210084033613446
20201	04_interola_2	77	1	0.012987012987012988
20202	02_interola_1	77	1	0.012987012987012988
20202	03_ola_2	154	1	0.006493506493506494
20202	04_interola_2	77	2	0.025974025974025976
20202	05_ola_3	126	15	0.11904761904761904
20202	07_ola_4	119	1	0.008403361344537815
20203	01_ola_1	105	1	0.009523809523809525
20203	02_interola_1	77	2	0.025974025974025976
20203	03_ola_2	154	3	0.01948051948051948
20203	04_interola_2	77	3	0.03896103896103896
20203	05_ola_3	126	4	0.031746031746031744
20203	06_interola_3	56	3	0.05357142857142857
20203	07_ola_4	119	5	0.04201680672268908
20204	02_interola_1	77	1	0.012987012987012988
20204	05_ola_3	126	1	0.007936507936507936
20204	06_interola_3	56	14	0.25
20205	01_ola_1	105	1	0.009523809523809525
20205	02_interola_1	77	7	0.09090909090909091
20205	03_ola_2	154	13	0.08441558441558442
20205	04_interola_2	77	7	0.09090909090909091
20205	05_ola_3	126	9	0.07142857142857142
20205	06_interola_3	56	8	0.14285714285714285
20205	07_ola_4	119	12	0.10084033613445378
20206	01_ola_1	105	6	0.05714285714285714
20206	02_interola_1	77	3	0.03896103896103896
20206	03_ola_2	154	1	0.006493506493506494
20206	05_ola_3	126	5	0.03968253968253968
20206	06_interola_3	56	3	0.05357142857142857
20206	07_ola_4	119	1	0.008403361344537815
20207	01_ola_1	105	2	0.01904761904761905
20207	02_interola_1	77	5	0.06493506493506493
20207	03_ola_2	154	8	0.05194805194805195
20207	04_interola_2	77	8	0.1038961038961039
20207	05_ola_3	126	13	0.10317460317460317
20207	06_interola_3	56	15	0.26785714285714285
20207	07_ola_4	119	20	0.16806722689075632
20208	03_ola_2	154	7	0.045454545454545456
20208	04_interola_2	77	6	0.07792207792207792
20208	05_ola_3	126	10	0.07936507936507936
20208	06_interola_3	56	3	0.05357142857142857
20208	07_ola_4	119	13	0.1092436974789916
20209	05_ola_3	126	1	0.007936507936507936
20209	06_interola_3	56	2	0.03571428571428571
20210	03_ola_2	154	5	0.032467532467532464
20210	04_interola_2	77	3	0.03896103896103896
20210	05_ola_3	126	4	0.031746031746031744
20210	06_interola_3	56	13	0.23214285714285715
20210	07_ola_4	119	2	0.01680672268907563
20211	01_ola_1	105	1	0.009523809523809525
20211	03_ola_2	154	1	0.006493506493506494
20211	04_interola_2	77	3	0.03896103896103896
20211	05_ola_3	126	1	0.007936507936507936
20211	06_interola_3	56	4	0.07142857142857142
20211	07_ola_4	119	3	0.025210084033613446
20212	02_interola_1	77	1	0.012987012987012988
20212	03_ola_2	154	1	0.006493506493506494
20212	05_ola_3	126	1	0.007936507936507936
20212	07_ola_4	119	5	0.04201680672268908
20213	01_ola_1	105	1	0.009523809523809525
20213	03_ola_2	154	2	0.012987012987012988
20213	04_interola_2	77	1	0.012987012987012988
20213	05_ola_3	126	2	0.015873015873015872
20213	07_ola_4	119	4	0.03361344537815126
20214	03_ola_2	154	3	0.01948051948051948
20214	05_ola_3	126	1	0.007936507936507936
20214	06_interola_3	56	2	0.03571428571428571
20214	07_ola_4	119	3	0.025210084033613446
20215	01_ola_1	105	1	0.009523809523809525
20215	03_ola_2	154	2	0.012987012987012988
20215	06_interola_3	56	1	0.017857142857142856
20215	07_ola_4	119	5	0.04201680672268908
20216	01_ola_1	105	1	0.009523809523809525
20216	03_ola_2	154	1	0.006493506493506494
20216	04_interola_2	77	1	0.012987012987012988
20216	05_ola_3	126	1	0.007936507936507936
20217	01_ola_1	105	1	0.009523809523809525
20217	03_ola_2	154	3	0.01948051948051948
20217	04_interola_2	77	1	0.012987012987012988
20217	05_ola_3	126	1	0.007936507936507936
20217	06_interola_3	56	3	0.05357142857142857
20218	02_interola_1	77	1	0.012987012987012988
20218	04_interola_2	77	2	0.025974025974025976
20218	07_ola_4	119	1	0.008403361344537815
20219	02_interola_1	77	5	0.06493506493506493
20219	03_ola_2	154	10	0.06493506493506493
20219	04_interola_2	77	5	0.06493506493506493
20219	05_ola_3	126	13	0.10317460317460317
20219	06_interola_3	56	21	0.375
20219	07_ola_4	119	3	0.025210084033613446
20220	06_interola_3	56	2	0.03571428571428571
20220	07_ola_4	119	3	0.025210084033613446
20221	02_interola_1	77	3	0.03896103896103896
20221	03_ola_2	154	1	0.006493506493506494
20221	05_ola_3	126	3	0.023809523809523808
20221	06_interola_3	56	1	0.017857142857142856
20221	07_ola_4	119	1	0.008403361344537815
20222	06_interola_3	56	2	0.03571428571428571
20222	07_ola_4	119	1	0.008403361344537815
20223	03_ola_2	154	1	0.006493506493506494
20223	05_ola_3	126	2	0.015873015873015872
20224	01_ola_1	105	1	0.009523809523809525
20224	02_interola_1	77	1	0.012987012987012988
20224	03_ola_2	154	1	0.006493506493506494
20224	07_ola_4	119	6	0.05042016806722689
20225	01_ola_1	105	1	0.009523809523809525
20225	02_interola_1	77	3	0.03896103896103896
20225	04_interola_2	77	2	0.025974025974025976
20225	05_ola_3	126	2	0.015873015873015872
20225	06_interola_3	56	1	0.017857142857142856
20225	07_ola_4	119	6	0.05042016806722689
20226	01_ola_1	105	1	0.009523809523809525
20226	03_ola_2	154	6	0.03896103896103896
20226	04_interola_2	77	6	0.07792207792207792
20226	05_ola_3	126	2	0.015873015873015872
20226	06_interola_3	56	3	0.05357142857142857
20227	01_ola_1	105	59	0.5619047619047619
20227	02_interola_1	77	102	1.3246753246753247
20227	03_ola_2	154	267	1.7337662337662338
20227	04_interola_2	77	110	1.4285714285714286
20227	05_ola_3	126	207	1.6428571428571428
20227	06_interola_3	56	173	3.0892857142857144
20227	07_ola_4	119	327	2.7478991596638656
20228	06_interola_3	56	1	0.017857142857142856
20229	01_ola_1	105	10	0.09523809523809523
20229	02_interola_1	77	2	0.025974025974025976
20229	03_ola_2	154	3	0.01948051948051948
20229	04_interola_2	77	1	0.012987012987012988
20229	05_ola_3	126	2	0.015873015873015872
20229	06_interola_3	56	2	0.03571428571428571
20229	07_ola_4	119	17	0.14285714285714285
20230	01_ola_1	105	8	0.0761904761904762
20230	03_ola_2	154	4	0.025974025974025976
20230	04_interola_2	77	1	0.012987012987012988
20230	05_ola_3	126	2	0.015873015873015872
20230	07_ola_4	119	2	0.01680672268907563
20231	01_ola_1	105	1	0.009523809523809525
20231	04_interola_2	77	2	0.025974025974025976
20231	05_ola_3	126	12	0.09523809523809523
20231	06_interola_3	56	21	0.375
20231	07_ola_4	119	97	0.8151260504201681
20232	01_ola_1	105	12	0.11428571428571428
20232	02_interola_1	77	25	0.3246753246753247
20232	03_ola_2	154	38	0.24675324675324675
20232	04_interola_2	77	20	0.2597402597402597
20232	05_ola_3	126	710	5.634920634920635
20232	06_interola_3	56	56	1
20232	07_ola_4	119	40	0.33613445378151263
20233	02_interola_1	77	1	0.012987012987012988
20233	03_ola_2	154	3	0.01948051948051948
20233	04_interola_2	77	4	0.05194805194805195
20233	05_ola_3	126	1	0.007936507936507936
20233	06_interola_3	56	12	0.21428571428571427
20233	07_ola_4	119	2	0.01680672268907563
20234	01_ola_1	105	1	0.009523809523809525
20234	03_ola_2	154	3	0.01948051948051948
