CVEGEO	POBFEM	POB0_14	POB15_64	POB65_MAS
14059	51.86213771986043	28.092287972655416	62.82845545823542	9.057893612475967
14060	53.89108724326361	26.30488034671189	58.545317505181835	15.149802148106275
14061	51.93134990716841	42.811212244713126	51.31549155458951	5.868767830457818
14062	50.05497526113249	24.876305662451898	60.885101704233094	14.238592633315008
14063	51.17868929750118	26.265912305516267	65.24846770391325	8.478076379066477
14064	51.595808026676195	31.895319757056093	60.56925092294867	7.532452066214124
14065	50.166871596697696	25.689443175829968	60.99595995081679	13.31459687335324
14066	50.83769731079595	32.809034831062824	59.83152872770644	7.249482845375426
14067	49.90833987232686	24.695122995898423	68.9914644718492	6.286685466986935
14068	49.615146421304075	27.948332301158985	58.3384942050783	13.713173493762717
14069	52.45668476855443	24.03672097232997	59.451771399017325	16.5115076286527
14070	47.73933657430471	28.153934688128082	67.51541751842372	4.254204387336162
14071	49.897400820793436	28.761969904240765	59.23392612859097	12.004103967168263
14072	50.86082270994874	30.082796688132476	60.349586016559336	9.567617295308187
14073	50.535788453551156	29.02810466565139	63.83081821957635	7.06216253634224
14074	52.054549785612195	27.322534540257266	62.85135778942354	9.8261076703192
14075	50.06594566077552	27.116855710894225	60.11606436296492	12.76707992614086
14076	51.21163166397415	30.27463651050081	57.027463651050084	12.47172859450727
14077	50.889616397409434	24.581880293217566	61.99202903707921	13.426090669703225
14078	51.356170811825436	27.67714687939934	62.98451431252933	9.338338808071327
14079	50.8368328160185	27.49071876331325	64.17746941756435	8.32572576227862
14080	48.191112858828156	25.403067243413293	59.98820290994888	14.608729846637829
14081	51.180654338549076	23.982930298719772	58.80512091038407	17.21194879089616
14082	51.63771311784005	26.74662507395256	64.47049965040607	8.78287527564137
14083	50.37404493100696	27.556163758695405	65.37119397878891	7.037290455011974
14084	50.03000600120024	26.44528905781156	61.62565846502634	11.929052477162099
14085	50.917725580798354	24.808111924014888	62.89564882556796	12.296239250417148
14086	50.28947987761826	32.07813603200753	61.967521769828195	5.954342198164274
14087	50.57767135588147	25.722837473810237	62.01736007183478	12.259802454354984
14088	50.4246220562549	25.778473769800637	61.229898211166656	12.991628019032705
14089	50.6139489194499	27.5049115913556	60.73182711198428	11.763261296660119
14090	51.05450561490003	24.102985483429197	61.32566420158861	14.571350314982197
14091	51.90893345716509	27.842064308843092	61.76610858706293	10.268832048997213
14092	50.221940393151556	23.13615363710481	61.989310625962496	14.865476945375487
14093	50.9221652573407	26.857979892136626	65.44976363273187	7.654304547573074
14094	50.643699411539245	28.780465808400784	63.8694113137781	7.3433589610623855
14095	51.1868974810822	24.691613973255933	63.511972633979475	11.79641339276459
14096	50.87881184638369	28.539414711310307	60.9104490728535	10.427102557342472
14097	50.48546891102714	29.654139470972176	66.7171418756441	3.5870834764685675
14098	50.68684537210734	25.51362411897655	67.54631967598421	6.274094890755276
14099	50.39664854265086	30.038327836705587	59.96078081825475	10.000891345039665
14100	49.21246833351691	29.069831479237802	60.82443000330433	9.990087013988324
14101	50.57228033050659	26.81690012335216	67.36940550575264	5.0734059409067696
14102	51.3839959738299	23.03304814628418	62.50629089079013	14.460660962925683
14103	50.178453403833444	24.428288169200265	63.35756774619961	12.214144084600132
14104	49.40191387559808	24.760765550239235	57.36842105263158	17.870813397129186
14105	50.95236075170746	27.976922750604505	62.457048317990925	9.370890425486786
14106	49.2156147391463	28.018971178402044	60.853703028091935	11.109084275811748
14107	51.551775589376305	30.199940316323485	58.65413309459863	11.145926589077888
14108	51.08481262327416	26.536595767364997	63.55349432272509	9.899248360786823
14109	51.109130001573234	28.669568409460382	62.28433583302743	9.046095757512193
14110	51.561707370099285	25.864193057467933	60.5478657873759	13.587941155156171
14111	50.671495397615814	27.61430511543685	62.23027010713747	10.155424777425683
14112	51.390017883271014	25.08535197528857	61.095756787514226	13.818891237197203
14113	50.465313028764804	28.251148175006044	61.282330190959634	10.46047860768673
14114	50.21769920788963	27.241252688454072	62.1465666474322	10.612180664113728
14115	50.009049773755656	29.4841628959276	56.48868778280543	14.027149321266968
14116	51.86180804460374	28.98247710075667	62.659299084030266	8.353245718837117
14117	50.06836827711942	25.02278942570647	59.61713764813127	15.36007292616226
14118	52.16129320353666	24.19844601232473	62.04340448334375	13.758149504331517
14119	49.58650564452612	26.84431609346285	62.55578892097663	10.583486479390917
14120	51.19563884913623	22.21693190137969	67.61118083347613	7.692292062735229
14121	50.68074629964702	25.275116423931422	65.01942870702696	9.675792720908849
14122	49.45084382534155	28.636485400482186	59.924993302973476	11.438521296544334
14123	50.72877223922403	27.797084911043104	62.99600601690959	9.206909072047305
14124	50.80393790698392	28.41557880443169	63.469431842730614	8.111903218837762
14125	51.39850607927594	30.28733438743798	61.18532250149937	8.374679679406794
15001	51.94336397925507	29.73833097595474	62.44106553512494	7.813236680810938
15002	49.7233349076131	23.344236678386306	70.90614377255739	5.74612114957407
15003	51.10420979986198	28.737871960378353	64.04416839199448	7.217959647627167
15004	52.51418509098024	29.63542685710559	62.07526250570665	8.289310637187764
15005	50.09364958444787	28.33887975622469	66.51411617130714	5.0444763928585745
15006	51.55191429021585	27.288482747754845	65.63730896486528	7.074208287379864
15007	51.28194297782471	31.222808870116157	62.53009503695882	6.247096092925027
15008	51.48550150530819	28.83853588971637	58.10093487561401	13.060529234669625
15009	52.39610037237327	24.252914428996462	67.49312325742407	8.238992533822346
15010	50.99065772148724	25.995360210671514	66.84431625807261	7.125838610571195
15011	50.91735219700884	26.064724661871267	68.31988766575263	5.612738279749368
15012	51.5788662969809	28.78157732593962	65.70394331484904	5.514479359211337
15013	51.605579043450696	20.710021883843766	69.69908760030096	9.324312453931263
15014	52.2617567468734	28.635815110070943	65.56900460762085	5.793351861332553
15015	51.14420062695925	27.21003134796238	65.0282131661442	7.6426332288401255
15016	50.950975006866244	26.417879703378194	65.43188684427355	8.139934084042846
15017	52.153585994230575	26.091713916243908	66.84571769621009	7.062568387546007
15018	51.25056578428653	25.92679116354451	68.14816977908862	5.6622231307217215
15019	51.84854148045827	26.277728122206874	66.90772189268979	6.814549985103329
15020	51.91348264064012	19.506617957770477	71.65762462343753	8.818718392606426
15021	51.97060269647802	32.77178272908418	60.85707631395078	6.283156069663328
15022	51.34705765539154	24.59786853776395	67.75666909379758	7.618984576686304
15023	51.101871101871104	27.002568179038768	67.04659410541764	5.948391830744772
15024	50.98268352278763	21.819208597292658	73.06580484995555	5.094298478587843
15025	51.72462924033325	26.487725499116376	68.40250264337332	5.042031510509752
15026	51.085483820146834	29.419919967230676	63.76469105460504	6.815388978164288
15027	51.73034763545255	26.18227372377075	68.04729094895083	5.65299091763232
15028	51.17989682143452	24.593110334498252	68.39740389415876	6.989515726410384
15029	51.5840597758406	24.971357409713573	69.72403486924036	5.284184308841843
15030	51.076123068034086	25.559728441427126	67.90408782319804	6.536183735374838
15031	51.13805724106734	27.251404934535653	67.70515305738996	5.023305676602008
15032	50.873490757559566	34.05278341703173	60.556683406346835	5.379848274388289
15033	51.46637315297882	21.85580957752505	69.35798540373123	8.751744307601049
15034	50.854345617437886	30.31310612357994	63.480188417844275	6.206705458575783
15035	50.98380338634192	28.216657273774228	68.24385582318493	3.5137585454901865
15036	50.578523001903456	26.935004384370256	66.03075475329896	7.034240862330774
15037	52.1113119154984	22.244837085256083	69.8875300475497	7.844472128156089
15038	51.23648252158605	26.55712968396345	67.17243691843407	6.270433397602481
15039	51.479590048892405	24.094310148632175	70.66935196814524	5.180455579101125
15040	52.111836579881334	28.59039310774566	63.815664706997914	7.591232965782558
15041	50.34749034749035	32.4015444015444	59.64478764478765	7.953667953667954
15042	52.05727524213339	27.82270402587752	65.59176715228645	6.580533161815673
15043	51.27578453416756	28.38987193274025	65.91390491087431	5.676670902988236
15044	51.64262678527129	23.503561682673567	67.99447141793954	8.448807456497855
15045	51.16971404455293	26.112397486055823	66.27619167113413	7.600004562512119
15046	51.10429139206118	25.964682799215172	67.24857875937013	6.781707501131962
15047	52.536901569781065	30.289225001952463	62.955249524900424	6.755525473147111
15048	52.00248325248325	26.742607992607994	65.95778470778471	7.2996072996073
15049	51.108374384236456	29.459424423126784	63.41068187710656	6.909515167228416
15050	51.530461720017705	27.71426464080248	65.69553031420564	6.590205044991887
15051	50.70188519729697	25.70173842080234	68.12425510928978	6.06656607584235
15052	50.868407032498666	28.268513585508792	63.25697034274552	8.46386077073344
15053	51.14831754328651	25.65828160731787	68.17869977131656	6.151584449526299
15054	52.12808544532349	20.74104338710809	70.00499366506126	9.169772231095264
15055	51.09002679800101	25.82023611211704	67.60338958499312	6.576374302889839
15056	51.84537450247256	30.430587383910265	61.367748160656134	8.183572548546616
15057	51.76430969974857	20.85880968416915	69.00282107392556	10.1096072307696
15058	51.734298297079114	20.074488863803463	69.28299826960067	10.623018024374122
15059	50.968781752566485	29.009144739147192	66.75834764023685	4.207981500297818
15060	51.28343872866064	24.430040803435197	69.39394009767743	6.159530516649984
15061	50.82600714906772	25.5047821466525	65.72311853927157	8.772099314075934
15062	51.15182447332288	24.696614565274675	68.40769454807706	6.89291707695935
15063	51.287855782237806	30.845043204593768	62.744664991856006	6.40200977279629
15064	51.490375504236944	28.627121856133417	63.97650052792593	7.396377615940656
15065	49.91329718422284	25.46310313506372	67.07494976741626	7.461947097520024
15066	50.99161725618483	32.508689429564505	58.45430382334901	9.037006747086485
15067	51.06382978723404	27.594246646317426	67.16601151121273	5.209330615095232
15068	52.08055871365925	26.879974013318176	65.70732499593959	7.396459314601267
15069	51.91279308926368	24.1875771287536	68.42863019333608	7.383792677910325
15070	51.263450053931756	25.852055983794166	68.11712399042382	6.008458077924812
15071	51.091091091091094	26.820153486820153	64.38438438438439	8.795462128795462
15072	51.483846731780616	26.546456298522415	67.26145755071374	6.192086150763837
15073	51.752080595707405	27.072773919028847	68.56266816845003	4.3457856204242535
15074	52.162512765311476	32.687477574452814	61.90210041125003	5.407661946951506
15075	51.10684668631348	24.220409841683228	68.15502707148242	7.60057569734768
15076	51.260547332115216	26.31854482744462	67.69077583198177	5.713523168203001
15077	51.38971906754333	30.78302450687388	60.639569635385534	8.577405857740585
15078	50.292938637064445	29.879740980573544	62.21605509302086	7.883646829067736
15079	50.408433987293165	27.131187600363052	65.04922153180199	7.79864553515325
15080	52.627873265686475	32.09774280389315	58.30606750880099	9.596189687305861
15081	51.50346208148631	23.93959485153506	70.75997757089915	5.277961947240472
15082	52.05973613178275	31.93158598420827	60.101914684291515	7.966499331500215
15083	50.96956829440906	28.13871196036801	66.27742392073603	5.506015569709837
15084	50.9691923015163	26.78870460853807	65.98765856903631	7.193815520840502
15085	51.97247568283795	28.475923751016353	63.23214984792363	8.282892161291294
15086	50.9082081453133	31.767293082766894	61.10412977666076	7.128577140572342
15087	51.277348108087665	30.408637936576973	64.61528279409262	4.9609515345196
15088	51.06183784403451	28.370129063691163	64.88340323089122	6.714942155392302
15089	51.12245796284884	25.750506206532265	66.76644070780878	7.483053085658949
15090	50.84955478468371	28.3910382465366	65.29861464018207	6.305928102697806
15091	51.20762614766495	26.161414014879544	67.10001680441192	6.701905009242426
15092	51.80918522569949	24.468866973182696	67.9850274326149	7.534141213871845
15093	51.15464930598207	26.090160913892642	66.75776931580887	7.130573639602014
15094	51.482926829268294	26.234146341463415	66.09756097560975	7.6536585365853655
15095	51.09936738157692	24.12436352414751	68.9718021910199	6.898048140719025
15096	51.05219174960116	25.120919749803743	68.03413608853099	6.844944161665274
15097	51.60155827291419	32.88064062330916	59.982685856509036	7.136673520181798
15098	50.81938633193863	26.133193863319388	67.22454672245468	6.642259414225942
15099	51.38383496299926	23.316232049055706	69.01485073605177	7.650542941757157
15100	50.60581583198707	25.412379899668395	68.90995663634045	5.626647393929088
15101	51.52209259544974	27.410721703319528	66.27778634923273	6.268766541259687
15102	52.10795662239551	25.947362008041914	64.81052759839162	9.236018033386134
15103	52.08147003821449	23.174648345393933	67.90186193999511	8.917391657858362
15104	51.351379496044345	18.71952181040818	69.70672506181178	11.403566189925053
15105	50.80284616837731	29.418802342421763	58.07253951262515	12.508658144953088
15106	51.77145379790206	23.913583012668457	68.99071828931878	7.003123188023826
15107	51.71158612143742	25.286555142503097	63.94826517967782	10.765179677819082
15108	51.072346094072124	24.236734434964635	70.17475974499666	5.513654096228868
15109	51.265152292767766	22.175848906052394	70.34208013696374	7.418159704536343
15110	51.167397304757266	27.6668290306868	65.72008442929047	6.6130865400227306
15111	51.395588925387145	32.44298451431253	62.0215861098076	5.535429375879868
15112	50.353411782981865	29.67493883257602	63.905394384247934	6.404132199308711
15113	50.99007034710361	32.03977651043627	62.403381292881335	5.556842196682396
15114	50.886354393877774	33.69902769048763	61.31557543716958	4.97245739214019
15115	51.02227591382498	26.886680211593724	67.0638625006864	6.029322936686618
15116	49.579174006654924	32.31552162849873	60.52064983362693	7.163828537874339
15117	52.25558349356604	30.187842035201893	59.92456737169058	9.887590593107529
15118	51.19192434468686	26.64171637105635	67.85286846648877	5.4181054779469475
15119	51.744278659799285	32.697923857059415	59.95327350926565	7.343492805182392
15120	51.161148847408676	27.686794672942185	67.5488046210622	4.744789716710346
15121	51.553687835824796	20.352941388385034	70.43408872709456	9.176584174377615
15122	51.32527167877957	26.66855571808205	67.34315129514897	5.955106948390605
15123	51.12414128096593	32.6590798695441	57.390188050794535	9.95073207966137
15124	51.007174117223876	34.633600447632944	60.169660878079974	5.194740312943386
15125	51.266545723308475	26.69488678357858	68.0306389840758	5.2744742323456295
16001	51.393681975046455	27.634722590921157	62.49004512874967	9.866383505884436
16002	50.2846685644571	30.249423885048124	55.95770638470923	11.440965161989968
16003	51.2	28.782608695652176	61.38695652173913	9.756521739130434
16004	51.850364719266544	25.356354145753865	61.246068393227596	13.397577461018537
16005	51.579140653690786	30.45354388542049	60.59493206022769	8.951524054351818
16006	50.7468836921809	29.422066549912433	63.02351197787481	7.540949830019573
16007	52.76282232927175	29.441768206290735	61.717200340039675	8.841031453669595
16008	49.63122061922516	35.167774355649215	56.479980547900794	8.295509807100016
16009	50.83268997463328	29.665269659203705	61.17514061983015	8.492334840630859
16010	50.531182372614595	28.678929765886288	60.84989179618336	10.412158174306512
16011	51.45963530519647	28.259566817909427	61.44165739234655	10.29877578974403
16012	49.47735956783346	30.280205542623744	62.11515657253283	7.600245948438666
16013	49.74934612031386	33.053618134263296	55.74324324324324	11.20313862249346
16014	48.7486781811773	30.17859240982258	60.8976618493714	8.923745740806016
16015	50.13497682473387	30.046350532267102	59.802373554729286	9.667396729995415
16016	52.66873360362509	23.958979251132842	60.10970665394706	15.931314094920104
16017	51.68520102651839	31.48274878813801	59.94582264043342	8.571428571428571
16018	51.5710670603121	27.193167439898776	62.19949388443695	10.607338675664277
16019	51.57936429349441	27.076938310723833	60.97138330527775	11.951678383998416
16020	52.1765295887663	26.96756937479104	62.38047475760615	10.651955867602808
16021	52.4632543023857	28.68010931383411	61.887879459339686	9.432011226826205
16022	45.81112260323017	25.200891081231603	66.03946216882807	8.759646749940329
16023	51.348756839781124	25.314389939521934	61.35163674762408	13.333973312853988
16024	51.6516078888565	31.642864082386087	60.089381132808704	8.092878655396872
16025	51.52120315581854	29.297337278106507	63.21252465483235	7.4161735700197235
16026	47.95725958516656	31.196312591661428	58.11858369997905	10.685103708359522
16027	51.719255663430424	21.844660194174757	60.659385113268605	17.495954692556634
16028	51.710300019109496	21.727498566787695	59.12478501815402	19.147716415058284
16029	51.272079079565714	31.91541079241614	57.681088964511424	10.387295414033382
16030	53.15611814345991	21.49367088607595	61.44303797468354	17.063291139240505
16031	51.78128103277061	30.02730883813307	58.844339622641506	11.128351539225422
16032	51.44766146993319	27.909640470887688	60.10817690104995	11.982182628062361
16033	50.66151122705674	29.050591633280536	62.084226218205536	8.855865088977918
16034	51.78344151711849	28.92802596410844	63.231036018836704	7.8393470790378
16035	50.45874555131093	30.69513827668397	58.81085316877265	10.467887811408234
16036	52.129852284438336	24.630711095843353	61.11301958090004	14.204740638955686
16037	52.951541850220266	21.120201384518566	59.33291378225299	19.496538703587163
16038	50.76835108283897	26.731470230862698	60.95823505586925	12.260262549734353
16039	51.813643926788686	31.22573488630061	61.12035496394898	7.653910149750416
16040	51.057927658417185	27.984770193092196	62.80119662768561	9.214033179222191
16041	52.18475347503584	29.3835317583993	62.4259801782709	8.1904880633298
16042	50.9369318976367	27.080128653335198	60.11746608865893	12.802405258005873
16043	51.52876521132289	29.02836539160524	63.27619546095579	7.677992468850409
16044	51.483083577939134	23.27359802255523	60.698285184613006	16.028116792831764
16045	52.33143426074451	24.832678798606118	63.06488190718513	12.10243929420875
16046	51.01767541510445	29.51928227102303	61.214515265131226	9.266202463845742
16047	50.42855702329334	30.790561661792882	60.275284864374306	8.934153473832813
16048	51.03568320278503	28.198433420365536	61.09660574412533	10.704960835509139
16049	49.54940794299487	33.17091061511055	58.65031960599392	8.17353033637221
16050	51.63977561554568	30.15753938484621	61.9565339095968	7.880328291027981
16051	51.78430951870128	25.78130587141529	63.42701852249159	10.791675606093113
16052	50.26402657102187	27.118462472513176	66.63469436692296	6.2249047208461095
16053	52.04904758595753	23.22092967105705	67.85100576760226	8.718419227068274
16054	52.561693598897655	23.863209319804586	59.78955279969936	16.347237880496053
16055	51.01242018717747	30.49287151228899	61.23939473454037	8.079681623370943
16056	51.033805754954294	31.201300693294066	60.4024786796736	8.310325786858089
16057	50.817471937530506	34.05319668130795	54.9170326988775	11.029770619814544
16058	50.84600352700062	30.251179638720746	63.30489490491397	6.362899766455365
16059	49.52919020715631	28.55876814002437	61.54868727151878	9.892544588456852
16060	51.29808201759034	25.622549539048425	62.7106071844866	11.656246688566283
16061	50.74675062565593	34.851053523855654	59.04577379510778	5.986114474852668
16062	51.44569145900704	30.32147612706867	59.363705535476505	10.314818337454822
16063	51.803344751158576	25.213244677278528	60.58835381825509	14.191685136678084
16064	49.79129397734049	30.735688729874777	61.18440667859272	8.079904591532499
16065	51.44615074261795	29.003706785687267	62.6421564919182	8.354136722394534
16066	52.00341525888882	28.539773535809395	62.85397735358094	8.544245898639995
16067	52.71042656879851	24.336682510077612	61.17562120209374	14.469646832320558
16068	49.73289325938276	29.864915444554086	63.67008064241723	6.465003913028684
16069	51.656493567471124	25.696309512630293	65.1845243684853	9.114470842332613
16070	51.0223827646262	23.769592982003484	63.923111655808555	12.307295362187963
16071	51.904418134565404	26.70083742419867	62.16575223794398	11.133410337857349
16072	51.22125922211876	26.925005372108014	62.45970918988611	10.615285438005873
16073	52.44701206947306	27.01280541654401	63.05563732705328	9.931557256402709
16074	49.57831896143277	27.196057992987775	61.13901260305126	11.66492940396096
16075	50.89884081839488	28.862988534870464	63.73218470893774	7.352885285361373
16076	51.70941804605171	26.490564114326492	64.88907578016489	8.61908584680862
16077	50.50065056287831	27.221813656163377	59.08242348814844	13.695762855688182
16078	52.25569778332813	23.32188573212613	62.535123321885735	14.142990945988137
16079	51.0942760942761	30.41125541125541	61.99294532627866	7.595799262465929
16080	52.47819291080523	31.6442293147784	59.885040084707306	8.470730600514294
16081	50.87042750110181	31.853239312472454	58.63816659321287	9.508594094314676
16082	51.01081216997737	31.19813930098064	61.47724415388484	7.301986421926075
16083	49.97160194900308	32.041969330104926	61.25310136609571	6.549487340447793
16084	51.172909572455545	30.54609660739059	61.83629713709169	7.61760625551772
16085	51.26503290220104	27.81086907193102	61.05060131608804	11.090310869071931
16086	51.69949787562766	26.573966782541522	62.4501094373632	10.975923780095275
16087	50.7601513887998	28.565013791776252	61.915453204182434	9.442555648213483
16088	51.31644442115742	27.333141215407856	67.11814379153459	5.529503200509986
16089	50.11215419124367	26.991775359308797	63.03480933787488	9.956799867076514
16090	51.38744257274119	30.17457886676876	62.37059724349158	7.4548238897396635
16091	51.95526985402437	26.550154010981654	62.82308825498862	10.620061604392662
16092	50.98161421003428	31.34153942038018	57.55687129947024	11.031473979432844
16093	53.02913573329598	30.757108838772936	61.18503992155764	8.057851239669422
16094	51.52647975077882	23.052959501557634	58.691588785046726	18.25545171339564
16095	50.70993914807302	25.322515212981745	62.523326572008116	12.154158215010142
16096	49.53944062971026	29.576285379333445	59.186065985597054	11.187405794674259
16097	51.325027533039645	31.969300660792953	58.36660242290749	9.657213656387665
16098	51.49668051403502	28.073921652366348	63.00811429902551	8.917964048608145
16099	50.84095191569544	30.448740316839974	57.791890571568146	11.731453695303232
16100	52.1628328079941	28.140299108041045	61.048890081148144	10.81081081081081
16101	50.00564652738566	32.41106719367589	56.7476002258611	10.796160361377753
16102	51.70494357962476	27.154372649151032	64.84699511752143	7.929683339592922
16103	52.10277387191614	27.039925007456645	60.69282883804167	12.267246154501683
16104	51.89737771053959	24.59026727181039	60.047907211296014	15.361825516893596
16105	50.629110666285385	27.98112668001144	61.86731484129254	10.151558478696025
16106	51.48747794322509	28.436987276723524	63.0808284060304	8.386217998328329
16107	51.98948313787763	25.558057504327792	63.78060367829856	10.634005388590246
16108	51.76266718734745	26.93742067753588	64.64121839304892	8.391096358488724
16109	51.94925742574257	19.492574257425744	61.695544554455445	18.81188118811881
16110	51.719212325272935	27.244158759310274	61.68962350780533	11.043771043771043
16111	50.760786870992284	31.8606673187697	61.17269861971525	6.966634061515053
16112	51.95790036674816	28.154925631621843	63.99309800325998	7.82714445802771
16113	51.99328577423416	25.556021821233738	61.04604585511006	13.397932323656201
17001	51.98886237072394	26.571201272871917	62.660529605637	10.768269121491079
17002	51.38712745719721	26.0502536461636	63.5859226379201	10.34004438807863
17003	50.76326134681166	28.31980395160055	63.38132434778169	8.281002705876347
17004	51.530600886078766	26.423180532983057	64.93755148384798	8.623683683237973
17005	54.961977186311785	23.61216730038023	64.76235741444867	11.625475285171103
17006	52.01797796043139	23.447770925298475	66.9187357710108	9.606237775093792
17007	52.77666219258288	20.159798771916847	67.74485040002537	12.038544055633647
17008	51.41845627866571	24.310388312331273	67.74868523068012	7.904495903898069
17009	51.14827656536814	25.70263104221905	66.51437895166225	7.7177238425453805
17010	51.10314096293881	26.10585805890664	65.54722312792087	8.298011085751549
17011	52.11718216728502	22.397693132798096	68.55314663558649	8.962792015119081
17012	51.770049582192016	22.64311223605284	66.43667001837662	10.850872022468014
17013	51.62333772612915	24.601653288606684	65.879956870732	9.416556846771295
17014	52.31534238060706	24.57267170827722	64.19765875893505	11.229669532787735
17015	50.88596380205038	25.230983419820276	63.84634856347298	10.86571320086065
17016	50.959987512357564	27.576877048753836	64.47265726624694	7.888027472813362
17017	52.34644410015493	25.278624618921484	64.30606227197761	10.327852466390125
17018	51.75482361793838	24.839076417231706	66.54752459861119	8.56105281237987
17019	50.78230566816016	25.424934215205177	64.44420738212077	10.084631249555509
17020	51.18482550421009	23.88746430974594	67.63962391110626	8.449269827413753
17021	51.516345017723516	23.69699356702114	64.92057240383353	11.382434029145333
17022	50.82474920891402	29.509190062613612	63.7245001009897	6.766309836396688
17023	49.88039783457132	28.805237315875615	63.754249024298126	7.440513659826262
17024	51.28723830607454	24.540544666882955	65.45163075631214	9.996373976602607
17025	51.285921453727546	23.23537245849241	65.7521678652816	11.00358104708633
17026	50.38643858202803	25.407048639736193	65.50391591096455	9.047815333882935
17027	51.35686274509804	27.623529411764707	64.16470588235295	8.196078431372548
17028	49.80894491358327	24.924189885638913	67.16844123526292	7.867934021403609
17029	51.69313669880885	24.641709207789752	65.73548875023634	9.514085838532804
17030	50.69807249968796	27.109819374855125	65.43337553269262	7.422926733591284
17031	52.257993018230174	21.687815149332298	66.78672355516153	11.511608577602926
17032	51.25940792774711	24.656297039638737	64.61615654791771	10.727546412443552
17033	52.27464703752866	25.684807529866056	66.86979606612768	7.372993845782551
17034	51.79342557504186	28.959196263329513	62.88886930466202	8.15193443200846
17035	50.077324222262185	26.96277647905053	67.66408919259126	5.362344901996044
17036	52.590706556333544	29.115213239974537	62.43157224697645	8.453214513049014
18001	50.00268586162441	26.657176622260423	61.56263429308122	11.739901160292222
18002	50.373546417202625	24.654063535373222	62.028194633924514	13.298252452413434
18003	49.133148404993065	25.173370319001386	59.544036061026354	15.265256588072122
18004	50.19112557466811	26.656852110129655	62.90485045715171	10.373727981817243
18005	49.043336058871624	37.74325429272281	54.80784955028618	7.4488961569910055
18006	51.72531485716236	26.91900747465784	62.8417352128059	10.201713369056964
18007	50.556389420837434	31.747839138760934	58.76507427151804	9.481910874178356
18008	51.368256450351836	26.903677812016127	66.32019500528907	6.699474160266139
18009	50.66035751840168	43.013669821240796	52.49842271293375	4.431125131440589
18010	49.107754639973784	26.782256382756874	61.1761551523818	12.017755533708701
18011	49.705345285524565	29.129316069057104	61.462483399734396	9.316899070385126
18012	48.75234837901633	26.28016763813286	62.536731056409266	11.161423960691748
18013	48.95223220096317	23.40231680333203	61.69465052713784	14.903032669530132
18014	49.62466380313918	26.71510577656457	62.87985227409578	10.40504194933965
18015	49.49404666900757	25.164660942105318	62.78183888232728	12.039667592385696
18016	49.26080517032449	24.583277231722096	60.93442843678471	14.47421569947489
18017	51.37818014481457	24.20737032897888	67.17043416196317	8.499403649477372
18018	50.19957424161788	23.51317189994678	63.873736029803084	12.606439595529537
18019	50.01093374152635	33.35520081638603	57.97798673372695	7.551570814199286
18020	49.745246013473185	28.817579090986612	66.28720047753049	4.748123987379551
19001	51.513113651647615	26.79892400806994	65.87088096839274	7.262945527908541
19002	50.02956830277942	19.515079834417506	60.5558840922531	19.929036073329392
19003	50.31982942430704	21.46410803127221	57.356076759061835	21.179815209665957
19004	49.477174190257585	24.40420527643175	66.11692028677491	9.442035761852136
19005	50.904048807542985	27.376594564614532	62.229617304492514	10.393788130892956
19006	49.500201077286796	25.23778912476541	71.13520314899218	3.592580857442297
19007	48.859391675560296	26.12726787620064	59.61179295624333	14.26093916755603
19008	50.177547118273694	25.29363561868342	60.775744332149685	13.794045342802512
19009	49.012154949034226	25.346379263836777	67.90177951069586	6.682361019152014
19010	49.38360228947721	32.99450602040621	65.46737112119298	1.4835659181837324
19011	49.49591280653951	24.49591280653951	63.596730245231605	11.907356948228882
19012	48.789038067115655	31.127176458609103	66.44071741312348	2.4204692568402986
19013	50.04028197381672	24.541792547834845	62.46727089627392	12.990936555891238
19014	49.95566393260918	29.597095987585902	58.17723342939481	11.990135225005542
19015	51.69117647058823	22.205882352941178	59.11764705882353	18.676470588235293
19016	48.648648648648646	24.938574938574938	63.88206388206388	11.17936117936118
19017	50.01833606336943	28.03461848764149	60.29631078405007	11.66418111140992
19018	49.46992107350109	31.402172681612768	66.67740839113304	1.886683198851978
19019	52.646989838767034	16.16339686310708	66.73123047007998	13.53040425515817
19020	49.21903378132946	26.498365419542317	61.024337086814384	12.313839447875045
19021	49.6769621768323	26.425096578853854	69.64670530513514	3.8691805915467787
19022	49.571195690693884	22.964065490112695	61.457225884187395	15.578708625699909
19023	50.77433628318584	19.634955752212388	60.453539823008846	19.911504424778762
19024	48.67876472461	29.481056988220313	59.1849729385546	11.333970073225087
19025	49.24668866068195	30.345867311476372	67.80976808387747	1.8159747036192229
19026	50.40092172347363	19.847996479787543	69.47039771870331	10.668389456155163
19027	49.51505870342011	19.652884124553342	58.03981623277182	22.256253190403267
19028	47.76334776334777	24.963924963924963	62.33766233766234	12.698412698412698
19029	50.469684030742954	23.925419869057784	62.482208938229434	13.578138343296327
19030	47.96846573681019	25.04548211036992	60.94602789569436	14.008489993935719
19031	49.58528003936181	29.499091242632915	68.03294855182038	2.366798650330949
19032	50.34572977013642	26.8921696879088	61.50252289291721	11.605307419173986
19033	50.537405806344935	24.730115985165238	65.7631162450098	9.4925944298774
19034	48.446962297323694	25.610470795077163	65.85270560656379	8.517288532916584
19035	48.48280512474713	20.0944032366824	65.34052596089009	14.565070802427512
19036	50.405122843700994	33.102456874019865	55.56717198118139	11.330371144798745
19037	49.47089947089947	27.79431216931217	63.90542328042328	8.30026455026455
