CVEGEO	mun_derechohabientes_PAFIL_IPRIV	mun_beds_PAFIL_IPRIV	mun_clinics_PAFIL_IPRIV	mun_derechohabientes_PAFIL_PDOM	mun_beds_PAFIL_PDOM	mun_clinics_PAFIL_PDOM	mun_derechohabientes_PDER_IMSS	mun_beds_PDER_IMSS	mun_clinics_PDER_IMSS	mun_derechohabientes_PDER_IMSSB	mun_beds_PDER_IMSSB	mun_clinics_PDER_IMSSB	mun_derechohabientes_PDER_ISTE	mun_beds_PDER_ISTE	mun_clinics_PDER_ISTE	mun_derechohabientes_PDER_SEGP	mun_beds_PDER_SEGP	mun_clinics_PDER_SEGP	vecino_derechohabientes_PAFIL_IPRIV	vecino_beds_PAFIL_IPRIV	vecino_clinics_PAFIL_IPRIV	vecino_derechohabientes_PAFIL_PDOM	vecino_beds_PAFIL_PDOM	vecino_clinics_PAFIL_PDOM	vecino_derechohabientes_PDER_IMSS	vecino_beds_PDER_IMSS	vecino_clinics_PDER_IMSS	vecino_derechohabientes_PDER_IMSSB	vecino_beds_PDER_IMSSB	vecino_clinics_PDER_IMSSB	vecino_derechohabientes_PDER_ISTE	vecino_beds_PDER_ISTE	vecino_clinics_PDER_ISTE	vecino_derechohabientes_PDER_SEGP	vecino_beds_PDER_SEGP	vecino_clinics_PDER_SEGP	full_derechohabientes_PAFIL_IPRIV	full_beds_PAFIL_IPRIV	full_clinics_PAFIL_IPRIV	full_derechohabientes_PAFIL_PDOM	full_beds_PAFIL_PDOM	full_clinics_PAFIL_PDOM	full_derechohabientes_PDER_IMSS	full_beds_PDER_IMSS	full_clinics_PDER_IMSS	full_derechohabientes_PDER_IMSSB	full_beds_PDER_IMSSB	full_clinics_PDER_IMSSB	full_derechohabientes_PDER_ISTE	full_beds_PDER_ISTE	full_clinics_PDER_ISTE	full_derechohabientes_PDER_SEGP	full_beds_PDER_SEGP	full_clinics_PDER_SEGP	mun.contrib_derechohabientes_PAFIL_IPRIV	mun.contrib_beds_PAFIL_IPRIV	mun.contrib_clinics_PAFIL_IPRIV	mun.contrib_derechohabientes_PAFIL_PDOM	mun.contrib_beds_PAFIL_PDOM	mun.contrib_clinics_PAFIL_PDOM	mun.contrib_derechohabientes_PDER_IMSS	mun.contrib_beds_PDER_IMSS	mun.contrib_clinics_PDER_IMSS	mun.contrib_derechohabientes_PDER_IMSSB	mun.contrib_beds_PDER_IMSSB	mun.contrib_clinics_PDER_IMSSB	mun.contrib_derechohabientes_PDER_ISTE	mun.contrib_beds_PDER_ISTE	mun.contrib_clinics_PDER_ISTE	mun.contrib_derechohabientes_PDER_SEGP	mun.contrib_beds_PDER_SEGP	mun.contrib_clinics_PDER_SEGP
17013	27	0	0	59	0	0	1713	0	0	53	0	0	1571	0	2	10227	0	0	735	0	0	791	0	0	29672	0	9	460	0	1	12854	0	3	84452	0	0	762	0	0	850	0	0	31385	0	9	513	0	1	14425	0	5	94679	0	0	3.543307086614173	NA	NA	6.9411764705882355	NA	NA	5.458021347777601	NA	0	10.331384015594542	NA	0	10.890814558058926	NA	40	10.801761742308221	NA	NA
17014	32	0	0	19	0	0	1327	0	0	204	0	0	1062	0	0	5155	0	0	972	0	0	453	0	0	20322	0	3	316	0	0	6691	0	4	53139	0	0	1004	0	0	472	0	0	21649	0	3	520	0	0	7753	0	4	58294	0	0	3.187250996015936	NA	NA	4.02542372881356	NA	NA	6.129613377061296	NA	0	39.23076923076923	NA	NA	13.697923384496324	NA	0	8.843105636943768	NA	NA
17015	404	0	0	64	0	0	2974	0	1	24	0	0	972	0	0	7860	0	0	11622	0	0	3683	61	15	205684	277	127	2346	0	1	44622	70	21	156445	0	0	12026	0	0	3747	61	15	208658	277	128	2370	0	1	45594	70	21	164305	0	0	3.3593879926825214	NA	NA	1.7080330931411796	0	0	1.4252988143277516	0	0.78125	1.0126582278481013	NA	0	2.1318594551914725	0	0	4.783786251179209	NA	NA
17016	45	0	0	172	0	0	1662	0	0	59	0	0	867	0	1	11815	0	0	634	0	0	1140	0	0	13013	0	6	404	0	0	6121	0	4	44630	0	0	679	0	0	1312	0	0	14675	0	6	463	0	0	6988	0	5	56445	0	0	6.62739322533137	NA	NA	13.109756097560975	NA	NA	11.325383304940376	NA	0	12.742980561555076	NA	NA	12.406983400114482	NA	20	20.931880591726458	NA	NA
17017	287	0	0	264	0	0	11779	0	2	79	0	0	2884	0	2	15772	0	0	990	0	0	1034	0	0	41841	0	7	632	0	3	16695	0	16	101743	0	0	1277	0	0	1298	0	0	53620	0	9	711	0	3	19579	0	18	117515	0	0	22.474549725920124	NA	NA	20.338983050847457	NA	NA	21.967549421857516	NA	22.22222222222222	11.11111111111111	NA	0	14.73006792992492	NA	11.11111111111111	13.421265370378249	NA	NA
17018	1029	0	0	570	0	0	35349	0	5	310	0	0	7399	0	2	41878	0	0	13509	0	0	3998	61	15	227327	277	129	2311	0	0	47210	209	77	129091	0	0	14538	0	0	4568	61	15	262676	277	134	2621	0	0	54609	209	79	170969	0	0	7.078002476269088	NA	NA	12.478108581436077	0	0	13.457262939895537	0	3.7313432835820897	11.827546737886303	NA	NA	13.549048691607611	0	2.5316455696202533	24.494499002743186	NA	NA
17019	54	0	0	63	0	0	2158	0	3	34	0	0	2343	0	1	17227	0	0	852	0	0	808	0	0	36613	0	7	562	0	2	13944	0	5	83634	0	0	906	0	0	871	0	0	38771	0	10	596	0	2	16287	0	6	100861	0	0	5.960264900662252	NA	NA	7.233065442020666	NA	NA	5.566015836578886	NA	30	5.704697986577181	NA	0	14.385706391600664	NA	16.666666666666668	17.079941701946243	NA	NA
17020	493	0	0	233	0	0	12981	0	1	79	0	0	3587	0	1	16428	0	0	15951	0	0	6320	61	15	331363	277	148	2510	0	3	81041	70	39	205051	0	0	16444	0	0	6553	61	15	344344	277	149	2589	0	3	84628	70	40	221479	0	0	2.998054001459499	NA	NA	3.555623378605219	0	0	3.769776734893014	0	0.6711409395973155	3.0513711857860177	NA	0	4.238549888925651	0	2.5	7.417407519448797	NA	NA
17021	41	0	0	10	0	0	1078	0	0	5	0	0	646	0	1	4818	0	0	260	0	0	125	0	0	5223	0	0	401	0	0	3048	0	1	21557	0	0	301	0	0	135	0	0	6301	0	0	406	0	0	3694	0	2	26375	0	0	13.621262458471762	NA	NA	7.407407407407407	NA	NA	17.108395492778925	NA	NA	1.2315270935960592	NA	NA	17.48781808337845	NA	50	18.267298578199053	NA	NA
17022	5	0	0	140	0	0	859	0	0	4	0	0	621	0	1	9973	0	0	641	0	0	1096	0	0	6663	0	0	312	0	1	3834	0	3	55647	0	0	646	0	0	1236	0	0	7522	0	0	316	0	1	4455	0	4	65620	0	0	0.7739938080495357	NA	NA	11.326860841423947	NA	NA	11.419835150226003	NA	NA	1.2658227848101267	NA	0	13.93939393939394	NA	25	15.198110332215787	NA	NA
17023	27	0	0	11	0	0	349	0	0	39	0	0	277	0	0	4629	0	0	2144	0	0	2210	0	0	44021	0	3	487	0	3	30293	0	16	101937	0	0	2171	0	0	2221	0	0	44370	0	3	526	0	3	30570	0	16	106566	0	0	1.243666513127591	NA	NA	0.49527239981990095	NA	NA	0.7865675005634438	NA	0	7.414448669201521	NA	0	0.9061171082760877	NA	0	4.343786948933055	NA	NA
17024	343	0	0	372	0	0	17951	0	2	152	0	1	2983	0	1	18451	0	0	4747	0	0	2573	0	0	143967	50	55	1673	0	2	33916	139	64	156200	0	0	5090	0	0	2945	0	0	161918	50	57	1825	0	3	36899	139	65	174651	0	0	6.738703339882122	NA	NA	12.631578947368421	NA	NA	11.086475870502353	0	3.508771929824561	8.32876712328767	NA	33.333333333333336	8.084229924930215	0	1.5384615384615385	10.564497197267693	NA	NA
17025	183	0	0	124	0	0	9501	0	2	102	0	1	3032	0	1	14735	0	0	2122	0	0	2016	0	0	90488	50	49	926	0	5	28591	0	20	150999	0	0	2305	0	0	2140	0	0	99989	50	51	1028	0	6	31623	0	21	165734	0	0	7.939262472885033	NA	NA	5.794392523364486	NA	NA	9.502045224974747	0	3.9215686274509802	9.922178988326849	NA	16.666666666666668	9.587958131739557	NA	4.761904761904762	8.890752651839694	NA	NA
17026	54	0	0	71	0	0	2736	0	0	22	0	0	1120	0	1	8999	0	0	1768	0	0	1035	0	0	48266	0	10	337	0	0	12032	0	4	75396	0	0	1822	0	0	1106	0	0	51002	0	10	359	0	0	13152	0	5	84395	0	0	2.96377607025247	NA	NA	6.419529837251356	NA	NA	5.364495509980001	NA	0	6.128133704735376	NA	NA	8.51581508515815	NA	20	10.662953966467208	NA	NA
17027	38	0	0	35	0	0	837	0	0	15	0	0	462	0	0	8102	0	0	743	0	0	395	0	0	12492	0	2	210	0	0	4247	0	2	45292	0	0	781	0	0	430	0	0	13329	0	2	225	0	0	4709	0	2	53394	0	0	4.865556978233035	NA	NA	8.13953488372093	NA	NA	6.2795408507765025	NA	0	6.666666666666667	NA	NA	9.811000212359312	NA	0	15.173989586844964	NA	NA
17028	447	0	0	505	0	0	20478	0	3	162	0	0	4392	0	1	25484	0	0	3826	0	0	1579	0	0	99427	0	11	1337	0	1	19303	139	60	107268	0	0	4273	0	0	2084	0	0	119905	0	14	1499	0	1	23695	139	61	132752	0	0	10.461034402059443	NA	NA	24.232245681381958	NA	NA	17.078520495392187	NA	21.428571428571427	10.807204803202135	NA	0	18.53555602447774	0	1.639344262295082	19.196697601542727	NA	NA
17029	819	0	0	635	0	0	30334	0	9	154	0	0	6336	0	2	36288	0	0	8583	0	0	4377	30	2	266649	52	65	2646	0	2	55659	178	94	194193	0	0	9402	0	0	5012	30	2	296983	52	74	2800	0	2	61995	178	96	230481	0	0	8.710912571793235	NA	NA	12.669592976855547	0	0	10.214052656212646	0	12.162162162162161	5.5	NA	0	10.220179046697314	0	2.0833333333333335	15.744464836580889	NA	NA
17030	386	0	0	384	0	0	10956	0	6	330	0	0	3724	0	1	23339	0	0	3479	0	0	3617	30	2	97642	52	42	1272	0	1	34109	39	35	151413	0	0	3865	0	0	4001	30	2	108598	52	48	1602	0	1	37833	39	36	174752	0	0	9.98706338939198	NA	NA	9.597600599850038	0	0	10.088583583491408	0	12.5	20.59925093632959	NA	0	9.843258530912166	0	2.7777777777777777	13.355498077275225	NA	NA
17031	319	0	0	90	0	0	15217	50	32	69	0	0	4217	0	2	8734	0	0	1003	0	0	1151	0	0	51546	0	9	391	0	3	13134	0	13	62599	0	0	1322	0	0	1241	0	0	66763	50	41	460	0	3	17351	0	15	71333	0	0	24.130105900151285	NA	NA	7.2522159548751	NA	NA	22.792564743945	100	78.04878048780488	15	NA	0	24.304074693101263	NA	13.333333333333334	12.243982448516114	NA	NA
17032	13	0	0	56	0	0	786	0	0	33	0	0	1352	0	2	5277	0	0	796	0	0	852	0	0	15511	0	6	450	0	2	7367	0	3	73213	0	0	809	0	0	908	0	0	16297	0	6	483	0	2	8719	0	5	78490	0	0	1.6069221260815822	NA	NA	6.167400881057269	NA	NA	4.822973553414739	NA	0	6.832298136645963	NA	0	15.506365408877166	NA	40	6.723149445789272	NA	NA
17033	348	0	0	92	0	0	1406	0	0	22	0	0	1717	0	0	10506	0	0	979	0	0	1142	0	0	36960	0	12	712	0	2	13634	0	4	76726	0	0	1327	0	0	1234	0	0	38366	0	12	734	0	2	15351	0	4	87232	0	0	26.224566691785984	NA	NA	7.455429497568882	NA	NA	3.66470312255643	NA	0	2.997275204359673	NA	0	11.184939091915837	NA	0	12.043745414526779	NA	NA
17034	12	0	0	9	0	0	595	0	0	11	0	0	203	0	0	8287	0	0	2264	0	0	1515	0	0	77176	0	11	836	0	0	18062	0	5	107777	0	0	2276	0	0	1524	0	0	77771	0	11	847	0	0	18265	0	5	116064	0	0	0.5272407732864675	NA	NA	0.5905511811023622	NA	NA	0.7650666700955369	NA	0	1.2987012987012987	NA	NA	1.1114152751163426	NA	0	7.140026192445547	NA	NA
17035	65	0	0	93	0	0	5269	0	0	57	0	0	1353	0	0	11628	0	0	1820	0	0	1802	0	0	84845	50	44	553	0	2	20445	0	17	94513	0	0	1885	0	0	1895	0	0	90114	50	44	610	0	2	21798	0	17	106141	0	0	3.4482758620689653	NA	NA	4.907651715039578	NA	NA	5.847038196062765	0	0	9.344262295081966	NA	0	6.206991467107074	NA	0	10.95523878614296	NA	NA
17036	4	0	0	47	0	0	170	0	0	2	0	0	96	0	0	4635	0	0	52	0	0	268	0	0	2533	0	0	167	0	2	2347	0	3	36350	0	0	56	0	0	315	0	0	2703	0	0	169	0	2	2443	0	3	40985	0	0	7.142857142857143	NA	NA	14.920634920634921	NA	NA	6.289308176100629	NA	NA	1.183431952662722	NA	0	3.9295947605403194	NA	0	11.309015493473222	NA	NA
18001	129	0	0	1001	0	0	10987	11	7	190	0	5	4941	0	7	14554	0	0	1072	0	0	943	0	0	26563	11	13	12145	8	59	15592	0	11	141742	0	0	1201	0	0	1944	0	0	37550	22	20	12335	8	64	20533	0	18	156296	0	0	10.74104912572856	NA	NA	51.491769547325106	NA	NA	29.25965379494008	50	35	1.5403323875152006	0	7.8125	24.06370233283008	NA	38.888888888888886	9.311818600603981	NA	NA
18002	166	0	0	27	0	0	3849	0	1	89	0	2	1668	0	1	6739	0	0	544	0	0	128	0	0	23190	0	2	2395	0	16	8263	0	6	43036	0	0	710	0	0	155	0	0	27039	0	3	2484	0	18	9931	0	7	49775	0	0	23.380281690140844	NA	NA	17.419354838709676	NA	NA	14.234993897703317	NA	33.333333333333336	3.5829307568438002	NA	11.11111111111111	16.795891652401572	NA	14.285714285714286	13.538925163234556	NA	NA
18003	34	0	0	14	0	0	1423	0	0	23	0	4	883	0	1	7324	0	0	1336	0	0	1134	0	0	42398	1	10	1189	0	5	10130	0	9	50994	0	0	1370	0	0	1148	0	0	43821	1	10	1212	0	9	11013	0	10	58318	0	0	2.4817518248175183	NA	NA	1.2195121951219512	NA	NA	3.2473015221012758	0	0	1.8976897689768977	NA	44.44444444444444	8.017797148824117	NA	10	12.558729723241537	NA	NA
18004	365	0	0	64	0	0	23393	6	10	1040	0	6	4914	0	4	26474	0	0	4487	0	0	2071	6	6	141461	164	75	2929	9	16	17374	0	5	58554	0	0	4852	0	0	2135	6	6	164854	170	85	3969	9	22	22288	0	9	85028	0	0	7.5226710634789775	NA	NA	2.997658079625293	0	0	14.1901318742645	3.5294117647058822	11.764705882352942	26.203073822121443	0	27.272727272727273	22.047738693467338	NA	44.44444444444444	31.13562591146446	NA	NA
18005	46	0	0	330	0	0	578	0	0	293	0	3	816	0	0	9112	0	0	1111	0	0	2133	0	0	53042	47	44	4590	23	50	19954	0	18	117664	0	0	1157	0	0	2463	0	0	53620	47	44	4883	23	53	20770	0	18	126776	0	0	3.975799481417459	NA	NA	13.398294762484774	NA	NA	1.0779559865721746	0	0	6.000409584271964	0	5.660377358490566	3.9287433798748195	NA	0	7.187480280179214	NA	NA
18006	344	0	0	41	0	0	7645	0	2	571	0	3	3097	0	2	9673	0	0	624	0	0	147	0	0	16807	0	3	1360	0	17	6177	0	5	53452	0	0	968	0	0	188	0	0	24452	0	5	1931	0	20	9274	0	7	63125	0	0	35.53719008264463	NA	NA	21.80851063829787	NA	NA	31.265336168820546	NA	40	29.570170895908856	NA	15	33.394436057795986	NA	28.571428571428573	15.323564356435643	NA	NA
18007	45	0	0	36	0	0	2899	0	0	203	0	1	2086	0	1	11082	0	0	729	0	0	95	0	0	21193	0	3	3247	0	22	6336	0	4	33427	0	0	774	0	0	131	0	0	24092	0	3	3450	0	23	8422	0	5	44509	0	0	5.813953488372093	NA	NA	27.480916030534353	NA	NA	12.033040013282417	NA	0	5.884057971014493	NA	4.3478260869565215	24.768463547850867	NA	20	24.898335168168234	NA	NA
18008	826	0	0	173	0	0	29223	0	6	1039	0	2	8824	0	0	11061	0	0	6952	0	0	3975	56	7	244402	168	99	7911	43	40	78353	281	96	113375	0	0	7778	0	0	4148	56	7	273625	168	105	8950	43	42	87177	281	96	124436	0	0	10.619696580097711	NA	NA	4.170684667309547	0	0	10.679945180447692	0	5.714285714285714	11.608938547486034	0	4.761904761904762	10.121935831698728	0	0	8.888906747243563	NA	NA
18009	67	0	0	41	0	0	829	0	0	8391	0	21	890	0	0	31471	0	0	7973	0	0	3714	50	1	271321	209	118	11208	34	74	87822	281	105	230809	0	0	8040	0	0	3755	50	1	272150	209	118	19599	34	95	88712	281	105	262280	0	0	0.8333333333333334	NA	NA	1.0918774966711051	0	0	0.3046114275215874	0	0	42.81340884739017	0	22.105263157894736	1.003246460456308	0	0	11.999008692999848	NA	NA
18010	137	0	0	78	0	0	5543	0	1	206	0	6	2282	0	1	19716	0	0	663	0	0	1263	0	0	33575	21	19	8798	0	35	14140	0	14	89381	0	0	800	0	0	1341	0	0	39118	21	20	9004	0	41	16422	0	15	109097	0	0	17.125	NA	NA	5.8165548098434	NA	NA	14.169947338821004	0	5	2.287872056863616	NA	14.634146341463415	13.895993179880648	NA	6.666666666666667	18.07199098050359	NA	NA
18011	112	0	0	37	0	0	5282	0	1	102	0	3	1468	0	1	12710	0	0	493	0	0	271	0	0	48382	46	30	9407	0	31	10834	0	8	101533	0	0	605	0	0	308	0	0	53664	46	31	9509	0	34	12302	0	9	114243	0	0	18.512396694214875	NA	NA	12.012987012987013	NA	NA	9.842725104353011	0	3.225806451612903	1.0726679987380376	NA	8.823529411764707	11.93301902129735	NA	11.11111111111111	11.12540812128533	NA	NA
18012	208	0	0	1542	6	6	8356	0	2	1492	9	10	1867	0	3	19036	0	0	7649	0	0	2685	50	1	287230	204	123	6662	34	27	87940	281	95	132591	0	0	7857	0	0	4227	56	7	295586	204	125	8154	43	37	89807	281	98	151627	0	0	2.6473208603792795	NA	NA	36.47977288857346	10.714285714285714	85.71428571428571	2.8269268503921023	0	1.6	18.297767966642137	20.930232558139537	27.027027027027028	2.078902535437104	0	3.061224489795918	12.554492273803477	NA	NA
18013	33	0	0	9	0	0	1941	0	0	6	0	1	678	0	1	3931	0	0	1445	0	0	292	0	0	65747	6	17	3760	0	17	16925	0	6	55300	0	0	1478	0	0	301	0	0	67688	6	17	3766	0	18	17603	0	7	59231	0	0	2.232746955345061	NA	NA	2.990033222591362	NA	NA	2.8675688452901547	0	0	0.15932023366967604	NA	5.555555555555555	3.851616201783787	NA	14.285714285714286	6.6367273893738075	NA	NA
18014	70	0	0	21	0	0	8900	0	0	1583	0	7	1388	0	1	7283	0	0	7562	0	0	2631	50	1	241352	162	94	14522	34	53	83835	281	90	130667	0	0	7632	0	0	2652	50	1	250252	162	94	16105	34	60	85223	281	91	137950	0	0	0.9171907756813418	NA	NA	0.7918552036199095	0	0	3.556415133545386	0	0	9.829245575908104	0	11.666666666666666	1.6286683172383043	0	1.098901098901099	5.279449075752084	NA	NA
18015	182	0	0	109	0	0	32802	36	20	793	0	3	4696	0	4	38405	0	0	7018	0	0	4143	56	7	232756	172	101	13890	43	56	80572	281	97	150514	0	0	7200	0	0	4252	56	7	265558	208	121	14683	43	59	85268	281	101	188919	0	0	2.5277777777777777	NA	NA	2.563499529633114	0	0	12.352103871847206	17.307692307692307	16.52892561983471	5.400803650480147	0	5.084745762711864	5.507341558380635	0	3.9603960396039604	20.328818170750427	NA	NA
18016	248	0	0	141	0	0	7269	0	2	98	0	5	3875	0	3	18705	0	0	1072	0	0	1521	0	0	70189	68	47	1388	8	19	21580	0	21	115102	0	0	1320	0	0	1662	0	0	77458	68	49	1486	8	24	25455	0	24	133807	0	0	18.78787878787879	NA	NA	8.483754512635379	NA	NA	9.384440600067133	0	4.081632653061225	6.594885598923284	0	20.833333333333332	15.222942447456296	NA	12.5	13.979089285313922	NA	NA
18017	6276	0	0	2339	50	1	201812	162	87	3790	34	16	69506	281	87	56651	0	0	1353	0	0	1886	6	6	80110	36	28	13298	9	43	17665	0	8	107256	0	0	7629	0	0	4225	56	7	281922	198	115	17088	43	59	87171	281	95	163907	0	0	82.26504128981517	NA	NA	55.36094674556213	89.28571428571429	14.285714285714286	71.5843389306262	81.81818181818181	75.65217391304348	22.17930711610487	79.06976744186046	27.11864406779661	79.73523304768788	100	91.57894736842105	34.56289237189382	NA	NA
18018	107	0	0	43	0	0	9208	10	9	17	0	1	2966	0	3	11941	0	0	679	0	0	365	0	0	50896	36	24	1199	0	17	12321	0	9	89536	0	0	786	0	0	408	0	0	60104	46	33	1216	0	18	15287	0	12	101477	0	0	13.61323155216285	NA	NA	10.53921568627451	NA	NA	15.320111806202583	21.73913043478261	27.272727272727273	1.3980263157894737	NA	5.555555555555555	19.402106364885196	NA	25	11.767198478472954	NA	NA
18019	149	0	0	6	0	0	799	0	0	1004	0	10	183	0	0	9732	0	0	1944	0	0	257	0	0	42332	11	10	11332	0	32	9146	0	9	100576	0	0	2093	0	0	263	0	0	43131	11	10	12336	0	42	9329	0	9	110308	0	0	7.118967988533206	NA	NA	2.2813688212927756	NA	NA	1.8524958846305442	0	0	8.138780804150453	NA	23.80952380952381	1.9616250401972344	NA	0	8.822569532581499	NA	NA
18020	3402	0	0	340	0	0	101559	164	67	383	0	3	5874	0	1	20783	0	0	7033	0	0	1636	7	13	193885	98	74	1447	0	7	13342	11	28	60454	0	0	10435	0	0	1976	7	13	295444	262	141	1830	0	10	19216	11	29	81237	0	0	32.601820795400094	NA	NA	17.206477732793523	0	0	34.37504230920242	62.595419847328245	47.5177304964539	20.92896174863388	NA	30	30.56827643630308	0	3.4482758620689653	25.583170230313772	NA	NA
19001	218	0	0	0	0	0	1783	0	0	0	0	0	62	0	0	752	0	0	22922	0	0	1071	0	0	377768	0	12	1082	0	0	14116	0	0	55475	0	0	23140	0	0	1071	0	0	379551	0	12	1082	0	0	14178	0	0	56227	0	0	0.9420916162489196	NA	NA	0	NA	NA	0.4697655914488435	NA	0	0	NA	NA	0.43729722104669205	NA	NA	1.337435751507283	NA	NA
19002	102	0	0	0	0	0	944	0	1	0	0	0	111	0	1	1803	0	0	2076	0	0	1947	0	0	72890	4	16	182	0	2	4837	0	4	29232	0	0	2178	0	0	1947	0	0	73834	4	17	182	0	2	4948	0	5	31035	0	0	4.683195592286501	NA	NA	0	NA	NA	1.2785437603272205	0	5.882352941176471	0	NA	0	2.2433306386418757	NA	20	5.809569840502658	NA	NA
19003	7	0	0	0	0	0	71	0	0	1	0	0	17	0	0	963	0	0	1748	0	0	517	0	0	11271	46	18	95	0	2	2225	0	3	21149	0	0	1755	0	0	517	0	0	11342	46	18	96	0	2	2242	0	3	22112	0	0	0.39886039886039887	NA	NA	0	NA	NA	0.6259918885558102	0	0	1.0416666666666667	NA	0	0.7582515611061552	NA	0	4.355101302460203	NA	NA
19004	1324	0	0	5	0	0	21907	4	6	129	0	0	845	0	1	6498	0	0	8756	0	0	11930	24	25	127138	38	39	595	0	2	7912	0	6	34916	0	0	10080	0	0	11935	24	25	149045	42	45	724	0	2	8757	0	7	41414	0	0	13.134920634920634	NA	NA	0.04189359028068706	0	0	14.698245496326614	9.523809523809524	13.333333333333334	17.81767955801105	NA	0	9.649423318488067	NA	14.285714285714286	15.690346259718936	NA	NA
19005	196	0	0	9	0	0	4251	0	1	54	0	0	1340	0	4	9524	0	0	7668	0	0	646	30	2	238690	95	92	1075	0	2	19176	40	23	57091	0	0	7864	0	0	655	30	2	242941	95	93	1129	0	2	20516	40	27	66615	0	0	2.4923702950152595	NA	NA	1.3740458015267176	0	0	1.749807566446174	0	1.075268817204301	4.782993799822852	NA	0	6.53148761941899	0	14.814814814814815	14.297080237183817	NA	NA
19006	29301	0	0	6253	0	10	468738	149	93	461	0	0	22593	0	0	29411	0	0	89497	0	0	6558	0	0	1527099	422	285	3311	0	0	70845	0	13	173533	0	0	118798	0	0	12811	0	10	1995837	571	378	3772	0	0	93438	0	13	202944	0	0	24.664556642367717	NA	NA	48.80961673561783	NA	100	23.485785662857236	26.09457092819615	24.603174603174605	12.221633085896077	NA	NA	24.179669941565532	NA	0	14.492175181330811	NA	NA
19007	59	0	0	10	0	0	1748	0	2	59	0	0	898	0	2	10444	0	0	394	0	0	45	0	0	14097	0	5	1071	38	21	7847	0	7	73042	0	0	453	0	0	55	0	0	15845	0	7	1130	38	21	8745	0	9	83486	0	0	13.024282560706402	NA	NA	18.181818181818183	NA	NA	11.031871252761123	NA	28.571428571428573	5.221238938053097	0	0	10.268724985706118	NA	22.22222222222222	12.509881896365858	NA	NA
19008	54	0	0	1	0	0	869	0	0	3	0	0	191	0	0	2164	0	0	220	0	0	9	0	0	6389	0	2	40	0	1	654	0	1	6838	0	0	274	0	0	10	0	0	7258	0	2	43	0	1	845	0	1	9002	0	0	19.708029197080293	NA	NA	10	NA	NA	11.972995315513916	NA	0	6.976744186046512	NA	0	22.60355029585799	NA	0	24.03910242168407	NA	NA
19009	2316	0	0	11830	24	25	61920	3	9	344	0	1	2616	0	3	15495	0	0	135124	0	0	3381	89	42	1179589	1905	647	4254	0	1	54338	176	102	172782	0	0	137440	0	0	15211	113	67	1241509	1908	656	4598	0	2	56954	176	105	188277	0	0	1.6850989522700814	NA	NA	77.77266451909802	21.238938053097346	37.3134328358209	4.987478946991121	0.15723270440251572	1.3719512195121952	7.481513701609395	NA	50	4.59318046142501	0	2.857142857142857	8.229895313819531	NA	NA
19010	1422	0	0	94	0	0	68196	0	8	394	0	0	850	0	0	9706	0	0	22792	0	0	2482	0	0	366339	0	7	799	0	0	14698	0	1	53608	0	0	24214	0	0	2576	0	0	434535	0	15	1193	0	0	15548	0	1	63314	0	0	5.872635665317585	NA	NA	3.6490683229813663	NA	NA	15.694017743104698	NA	53.333333333333336	33.02598491198659	NA	NA	5.466941085670182	NA	0	15.329942824651736	NA	NA
19011	201	0	0	3	0	0	2455	0	1	8	0	0	361	0	0	3131	0	0	1850	0	0	1520	0	0	62819	0	4	149	0	0	1819	0	2	17219	0	0	2051	0	0	1523	0	0	65274	0	5	157	0	0	2180	0	2	20350	0	0	9.800097513408094	NA	NA	0.1969796454366382	NA	NA	3.7610687256794435	NA	20	5.095541401273885	NA	NA	16.559633027522935	NA	0	15.385749385749385	NA	NA
19012	828	0	0	281	0	0	46858	0	2	218	0	0	627	0	0	5683	0	0	2354	0	0	1655	0	0	130065	0	8	255	0	0	2259	0	1	14144	0	0	3182	0	0	1936	0	0	176923	0	10	473	0	0	2886	0	1	19827	0	0	26.02137020741672	NA	NA	14.514462809917354	NA	NA	26.484968036942625	NA	20	46.088794926004226	NA	NA	21.725571725571726	NA	0	28.662934382407826	NA	NA
19013	509	0	0	33	0	0	2885	0	1	17	0	0	322	0	1	4408	0	0	16129	0	0	17276	75	47	419667	421	151	3118	0	8	24521	53	24	110153	0	0	16638	0	0	17309	75	47	422552	421	152	3135	0	8	24843	53	25	114561	0	0	3.059261930520495	NA	NA	0.19065226182910625	0	0	0.6827562051534486	0	0.6578947368421053	0.5422647527910686	NA	0	1.2961397576782192	0	4	3.847731776084357	NA	NA
19014	67	0	0	8	0	0	2470	0	1	289	0	0	2636	0	1	26495	0	0	1121	0	0	212	0	0	68299	0	14	5796	46	47	17712	10	14	117056	0	0	1188	0	0	220	0	0	70769	0	15	6085	46	47	20348	10	15	143551	0	0	5.63973063973064	NA	NA	3.6363636363636362	NA	NA	3.4902287724851275	NA	6.666666666666667	4.749383730484799	0	0	12.954590131708276	0	6.666666666666667	18.456855054997874	NA	NA
19015	60	0	0	0	0	0	156	0	0	6	0	0	15	0	0	844	0	0	1817	0	0	171	0	0	12823	46	21	109	0	1	2721	0	4	25942	0	0	1877	0	0	171	0	0	12979	46	21	115	0	1	2736	0	4	26786	0	0	3.196590303676079	NA	NA	0	NA	NA	1.201941597965945	0	0	5.217391304347826	NA	0	0.5482456140350878	NA	0	3.15089972373628	NA	NA
