V1	V2
20170	20146
20170	20235
20170	20316
20170	20361
20170	20449
20171	20041
20171	20116
20171	20134
20171	20169
20171	20187
20171	20278
20171	20309
20171	20406
20173	20001
20173	20042
20173	20196
20173	20296
20173	20419
20173	20359
20174	20083
20174	20385
20174	20403
20175	20001
20175	20177
20175	20179
20175	20214
20175	20220
20175	20260
20175	20478
20187	20027
20187	20040
20187	20041
20187	20116
20187	20171
20187	20355
20176	20121
20176	20129
20176	20221
20176	20264
20176	20270
20176	20283
20176	20422
20176	20416
20176	20451
20176	20486
20177	20019
20177	20024
20177	20058
20177	20175
20177	20220
20177	20270
20177	20304
20177	20311
20177	20313
20177	20395
20177	20416
20177	20431
20177	20463
20177	20478
20177	20527
20177	20558
20188	20070
20188	20076
20188	20082
20188	20225
20188	20302
20188	20312
20188	20415
20188	20466
20178	20045
20178	20084
20178	20193
20178	20338
20178	20544
20179	20150
20179	20175
20179	20193
20179	20260
20179	20294
20179	20478
20180	12023
20180	12046
20180	20402
20180	20474
20191	20035
20191	20042
20191	20262
20191	20419
20191	20363
20191	20365
20181	20004
20181	20151
20181	20340
20181	20373
20181	20476
20196	20173
20196	20419
20196	20359
20182	20098
20182	20136
20182	20326
20197	20380
20197	20051
20197	20343
20197	20550
20197	20551
20198	20057
20198	20207
20198	20427
20198	20513
20183	12065
20183	20011
20183	20099
20183	20152
20183	20251
20183	20259
20183	20484
20183	20501
20183	20537
20184	20044
20184	20166
20184	20232
20184	20278
20184	20417
20184	20468
20184	30045
20184	30119
20184	30130
20184	30174
20184	30176
20184	30207
20185	12071
20185	12046
20185	20056
20185	20111
20185	20300
20185	20345
20185	20415
20185	20447
20186	20055
20186	20199
20186	20381
20186	20484
20186	20567
20186	21003
20186	21155
20186	21191
20189	20502
20189	20460
20189	20514
20189	20554
20190	20057
20190	20207
20190	20498
20190	20275
20190	20502
20190	20394
20190	30091
20190	30142
20192	20068
20192	20530
20193	20045
20193	20150
20193	20178
20193	20179
20193	20260
20193	20294
20193	20483
20193	20544
20480	20210
20480	20208
20480	20239
20480	20408
20480	20397
20194	20226
20194	20298
20194	20325
20194	20517
20195	20119
20195	20258
20195	20331
20195	20492
20200	20003
20200	20031
20200	20125
20200	20275
20200	20323
20200	20325
20200	20394
20200	20435
20481	20073
20481	20133
20481	20372
20481	20392
20481	20446
20481	20532
20482	20070
20482	20090
20482	20168
20482	20285
20482	20312
20482	20345
20482	20414
20482	20474
20482	20507
20201	20097
20201	20216
20201	20247
20201	20280
20201	20288
20201	20442
20201	20496
20201	20541
20202	20153
20202	20159
20202	20497
20202	20314
20202	20364
20202	20433
20202	20526
20203	20015
20203	20028
20203	20235
20203	20328
20203	20449
20206	20058
20206	20234
20206	20244
20206	20431
20206	20545
20207	20036
20207	20057
20207	20198
20207	20190
20207	20231
20207	20275
20207	20412
20207	20465
20207	20470
20207	20513
20210	20105
20210	20480
20210	20208
20210	20239
20210	20317
20210	20549
20211	20125
20211	20148
20211	20266
20211	20319
20211	20424
20211	20495
20211	20512
20212	20205
20212	20156
20212	20457
20212	20460
20212	20468
20213	20272
20213	20364
20213	20386
20213	20477
20213	20543
20214	20001
20214	20136
20214	20175
20214	20220
20214	20296
20214	20326
20214	20336
20214	20458
20208	20480
20208	20210
20208	20240
20208	20397
20208	20469
20208	20528
20208	20549
20209	20074
20209	20126
20209	20319
20209	20512
20493	20096
20493	20215
20493	20332
20493	20523
20215	20006
20215	20096
20215	20140
20215	20493
20215	20250
20215	20332
20218	20252
20218	20255
20218	20297
20218	20430
20218	20445
20284	20051
20284	20112
20284	20162
20284	20219
20284	20368
20284	20530
20216	20097
20216	20156
20216	20201
20216	20280
20217	20006
20217	20046
20217	20108
20217	20274
20217	20329
20217	20426
20217	20511
20217	20569
20217	20564
20219	20380
20219	20051
20219	20112
20219	20284
20219	20349
20219	20368
20219	20530
20220	20175
20220	20177
20220	20214
20220	20326
20220	20425
20220	20527
20221	20521
20221	20121
20221	20176
20221	20339
20221	20341
20221	20422
20221	20486
20222	20042
20222	20457
20222	20471
20222	20541
20223	20156
20223	20280
20223	20432
20223	20457
20223	20471
20233	20118
20233	20298
20233	20475
20233	20551
20224	20006
20224	20096
20224	20404
20224	20523
20238	20028
20238	20072
20497	20202
20497	20364
20497	20433
20497	20526
20498	20205
20498	20190
20498	20502
20498	20460
20498	30130
20498	30142
20498	30212
20225	20070
20225	20082
20225	20090
20225	20188
20225	20367
20248	20043
20248	20079
20248	20308
20226	20131
20226	20194
20226	20298
20226	20325
20226	20551
20227	20033
20227	20092
20227	20135
20227	20293
20227	20399
20227	20539
20228	20142
20228	20322
20228	20354
20228	21036
20228	21145
20229	20277
20229	20477
20229	20516
20230	20164
20230	20537
20231	20125
20231	20207
20231	20275
20231	20465
20232	20098
20232	20134
20232	20136
20232	20184
20232	20278
20232	20417
20232	20559
20234	20041
20234	20058
20234	20163
20234	20206
20234	20249
20234	20244
20234	20374
20235	20015
20235	20059
20235	20126
20235	20146
20235	20170
20235	20203
20235	20328
20235	20449
20235	20538
20236	20071
20236	20253
20236	20279
20236	20306
20236	20424
20237	20039
20237	20055
20237	20160
20237	20164
20237	20261
20237	20456
20237	20520
20237	20529
20237	20549
20239	20480
20239	20210
20239	20317
20239	20408
20239	20383
20239	20499
20249	20029
20249	20041
20249	20234
20249	20374
20240	20073
20240	20208
20240	20397
20240	20469
20241	20017
20241	20028
20241	20101
20241	20398
20242	12004
20242	20016
20242	20152
20242	20348
20242	20469
20242	20537
20243	20068
20243	20103
20243	20115
20243	20360
20243	20369
20243	20530
20243	20565
20244	20163
20244	20206
20244	20234
20244	20434
20244	20545
20260	20001
20260	20175
20260	20179
20260	20193
20260	20359
20260	20544
20261	20032
20261	20039
20261	20055
20261	20160
20261	20237
20261	20245
20261	20352
20261	20455
20261	20529
20261	21066
20261	21141
20262	20042
20262	20191
20262	20247
20262	20365
20262	20443
20262	20496
20262	20546
20262	20560
20245	20055
20245	20261
20245	20352
20245	20529
20246	20038
20246	20138
20246	20299
20263	20059
20263	20085
20263	20254
20263	20291
20263	20366
20263	20391
20247	20042
20247	20062
20247	20201
20247	20262
20247	20288
20247	20496
20264	20006
20264	20121
20264	20176
20264	20404
20264	20451
20250	20006
20250	20054
20250	20140
20250	20215
20250	20281
20251	12005
20251	12065
20251	20099
20251	20183
20251	20259
20251	20567
20265	07017
20265	20005
20265	20043
20265	20066
20265	20407
20265	20505
20265	20525
20266	20125
20266	20211
20266	20307
20266	20413
20266	20495
20267	20419
20267	20363
20267	20504
20267	20544
20252	20086
20252	20110
20252	20119
20252	20218
20252	20320
20252	20430
20252	20445
20253	20071
20253	20236
20253	20324
20253	20424
20253	20413
20253	20495
20254	20085
20254	20095
20254	20263
20254	20279
20254	20306
20254	20347
20254	20424
20254	20391
20255	20137
20255	20218
20255	20297
20255	20329
20255	20382
20255	20430
20255	20492
20255	20564
20256	20047
20256	20287
20256	20464
20256	20488
20256	20552
20276	20019
20276	20024
20276	20139
20276	20355
20277	20017
20277	20028
20277	20059
20277	20108
20277	20155
20277	20149
20277	20159
20277	20229
20277	20271
20277	20314
20277	20364
20277	20420
20277	20398
20277	20429
20277	20477
20277	20516
20277	20491
20277	20535
20277	20534
20277	20570
20277	20563
20277	20566
20257	20097
20257	20038
20257	20060
20257	20100
20257	20114
20257	20554
20278	20002
20278	20134
20278	20169
20278	20171
20278	20184
20278	20232
20278	20309
20278	20406
20278	30174
20279	20236
20279	20254
20279	20306
20279	20424
20258	20050
20258	20562
20258	20119
20258	20172
20258	20195
20258	20331
20258	20370
20258	20423
20258	20492
20259	20099
20259	20199
20259	20183
20259	20251
20259	20484
20259	20567
20268	20028
20268	20542
20281	20054
20281	20140
20281	20144
20281	20147
20281	20250
20281	20492
20269	20026
20269	20110
20269	20133
20269	20320
20269	20371
20269	20372
20269	20397
20270	20176
20270	20177
20270	20313
20270	20416
20270	20451
20271	20104
20271	20277
20271	20358
20271	20378
20271	20420
20271	20398
20271	20535
20272	20213
20272	20334
20272	20364
20272	20543
20273	20048
20273	20104
20273	20108
20273	20123
20273	20292
20273	20426
20273	20494
20273	20570
20274	20108
20274	20137
20274	20217
20274	20329
20274	20566
20275	20125
20275	20190
20275	20200
20275	20207
20275	20231
20275	20323
20275	20394
20280	20128
20280	20156
20280	20201
20280	20216
20280	20223
20280	20432
20280	20457
20280	20471
20280	20541
20282	20052
20282	20515
20283	20129
20283	20176
20283	20287
20283	20416
20283	20431
20283	20464
20283	20488
20283	20548
20285	20111
20285	20482
20285	20312
20285	20345
20502	20189
20502	20190
20502	20498
20502	20394
20502	20437
20502	20454
20502	20460
20502	20554
20286	20065
20286	20348
20286	20469
20286	20528
20287	20106
20287	20047
20287	20129
20287	20256
20287	20283
20287	20486
20287	20488
20287	20556
20288	20042
20288	20201
20288	20247
20288	20496
20288	20541
20503	20114
20503	20120
20503	20138
20503	20442
20503	20473
20289	20059
20289	20351
20289	20563
20290	20034
20290	20055
20290	20381
20290	20484
20291	20059
20291	20113
20291	20159
20291	20263
20291	20344
20291	20366
20292	20023
20292	20048
20292	20092
20292	20135
20292	20273
20292	20310
20292	20388
20292	20494
20292	20570
20292	20565
20293	20033
20293	20067
20293	20084
20293	20091
20293	20227
20293	20338
20293	20363
20293	20399
20293	20504
20294	20045
20294	20150
20294	20179
20294	20193
20294	20483
20294	20487
20295	20123
20295	20360
20295	20378
20295	20387
20295	20389
20295	20452
20295	20570
20299	20038
20299	20060
20299	20138
20299	20246
20299	20337
20299	20506
20299	20522
20296	20001
20296	20042
20296	20173
20296	20214
20296	20458
20297	20026
20297	20137
20297	20218
20297	20255
20297	20371
20297	20382
20297	20445
20298	20131
20298	20194
20298	20233
20298	20226
20298	20337
20298	20475
20298	20517
20298	20506
20298	20551
20298	20560
20304	20006
20304	20177
20304	20395
20304	20463
20300	20185
20300	20415
20300	20447
20311	20177
20311	20395
20311	20436
20311	20558
20301	20028
20301	20068
20301	20072
20301	20315
20323	20200
20323	20275
20323	20394
20324	20012
20324	20071
20324	20253
20324	20413
20324	20439
20302	20111
20302	20188
20302	20312
20302	20415
20303	20138
20303	20473
20303	20522
20305	20005
20305	20053
20305	20124
20305	20421
20305	20515
20306	20012
20306	20071
20306	20085
20306	20236
20306	20254
20306	20279
20331	20562
20331	20147
20331	20195
20331	20258
20331	20492
20332	20140
20332	20493
20332	20215
20332	20339
20332	20479
20332	20523
20307	20008
20307	20052
20307	20125
20307	20266
20307	20410
20307	20453
20307	20515
20308	20043
20308	20079
20308	20124
20308	20248
20308	20515
20309	20134
20309	20171
20309	20278
20310	20023
20310	20092
20310	20292
20310	20385
20310	20399
20312	20070
20312	20111
20312	20188
20312	20482
20312	20285
20312	20302
20312	20345
20313	20177
20313	20270
20313	20436
20313	20451
20313	20558
20314	20159
20314	20202
20314	20277
20314	20364
20333	20561
20333	20131
20333	20125
20333	20325
20333	20449
20333	20475
20333	20551
20334	20272
20334	20318
20334	20364
20334	20467
20334	20526
20334	20543
20315	20007
20315	20068
20315	20072
20315	20132
20315	20301
20315	20393
20316	20125
20316	20170
20316	20361
20316	20449
20317	20105
20317	20210
20317	20239
20317	20339
20317	20346
20317	20499
20318	20153
20318	20334
20318	20344
20318	20401
20318	20526
20408	20480
20408	20239
20408	20370
20408	20383
20408	20397
20319	20074
20319	20125
20319	20211
20319	20209
20319	20512
20320	20110
20320	20252
20320	20269
20320	20371
20320	20445
20321	20047
20321	20151
20321	20400
20321	20462
20321	20540
20321	20547
20321	20556
20322	20029
20322	20142
20322	20163
20322	20228
20322	20354
20322	20374
20418	20052
20418	20053
20418	20064
20418	20421
20418	20412
20418	20440
20418	20470
20418	20472
20418	20515
20325	20064
20325	20125
20325	20194
20325	20200
20325	20226
20325	20333
20325	20357
20325	20435
20325	20517
20325	20551
20360	20103
20360	20243
20360	20295
20360	20369
20360	20452
20360	20570
20326	20019
20326	20098
20326	20136
20326	20139
20326	20182
20326	20214
20326	20220
20326	20425
20327	07009
20327	07017
20327	20025
20327	20141
20327	20525
20328	20028
20328	20072
20328	20561
20328	20112
20328	20162
20328	20203
20328	20235
20328	20449
20329	20137
20329	20217
20329	20255
20329	20274
20329	20564
20330	20098
20330	20027
20330	20116
20330	20134
20330	20139
20330	20438
20335	20042
20419	20042
20419	20173
20419	20191
20419	20196
20419	20267
20419	20359
20419	20363
20419	20544
20336	20136
20336	20214
20336	20458
20336	20559
20337	20031
20337	20060
20337	20299
20337	20298
20337	20437
20337	20517
20337	20506
20338	20033
20338	20045
20338	20077
20338	20084
20338	20178
20338	20293
20339	20093
20339	20121
20339	20221
20339	20332
20339	20317
20339	20341
20339	20346
20339	20423
20339	20405
20339	20479
20339	20499
20339	20523
20339	20536
20340	20022
20340	20039
20340	20181
20340	20373
20340	20459
20340	20476
20340	21027
20340	21112
20340	21209
20340	21135
20341	20093
20341	20221
20341	20339
20341	20486
20342	20023
20342	20385
20342	20565
20343	20380
20343	20078
20343	20083
20343	20145
20343	20197
20343	20349
20343	20411
20343	20550
20344	20113
20344	20153
20344	20159
20344	20291
20344	20318
20344	20401
20346	20105
20346	20317
20346	20339
20346	20405
20345	20056
20345	20111
20345	20185
20345	20482
20345	20285
20345	20312
20345	20474
20356	20546
20356	20551
20356	20560
20357	20064
20357	20125
20357	20204
20357	20325
20347	20095
20347	20126
20347	20154
20347	20167
20347	20254
20347	20424
20347	20512
20348	20065
20348	20242
20348	20286
20348	20461
20348	20469
20348	20537
20349	20380
20349	20083
20349	20115
20349	20219
20349	20343
20349	20530
20359	20001
20359	20173
20359	20196
20359	20260
20359	20419
20359	20544
20367	20082
20367	20090
20367	20225
20367	20414
20367	20467
20350	20087
20350	20107
20350	20375
20350	20390
20350	20553
20351	20059
20351	20289
20351	20353
20351	20384
20351	20534
20351	20563
20368	20068
20368	20162
20368	20284
20368	20219
20368	20530
20352	20261
20352	20245
20352	20529
20353	20059
20353	20351
20353	20384
20353	20534
20354	20029
20354	20228
20354	20322
20354	21145
20355	20024
20355	20027
20355	20040
20355	20058
20355	20139
20355	20187
20355	20276
20358	20028
20358	20068
20358	20271
20358	20378
20358	20398
20358	20570
20361	20074
20361	20125
20361	20170
20361	20316
20362	20059
20362	20061
20362	20384
20363	20042
20363	20091
20363	20191
20363	20267
20363	20293
20363	20419
20363	20365
20363	20504
20363	20544
20363	20553
20364	20202
20364	20213
20364	20497
20364	20277
20364	20272
20364	20314
20364	20334
20364	20477
20364	20526
20365	20191
20365	20262
20365	20363
20365	20546
20365	20553
20365	20560
20366	20085
20366	20113
20366	20117
20366	20263
20366	20291
20369	20013
20369	20115
20369	20243
20369	20360
20369	20570
20373	20018
20373	20151
20373	20181
20373	20340
20373	21027
20370	20050
20370	20127
20370	20172
20370	20258
20370	20408
20370	20383
20370	20423
20370	20397
20371	20026
20371	20269
20371	20297
20371	20320
20371	20445
20372	20026
20372	20133
20372	20481
20372	20269
20372	20392
20374	20029
20374	20163
20374	20234
20374	20249
20374	20322
20379	20133
20379	20397
20379	20532
20375	20107
20375	20350
20375	20390
20376	20011
20376	20501
20376	20537
20377	20073
20377	20076
20377	20088
20377	20392
20377	20450
20377	20466
20377	20500
20377	20566
20378	20104
20378	20123
20378	20271
20378	20295
20378	20358
20378	20570
20381	20055
20381	20186
20381	20290
20381	20484
20382	20026
20382	20137
20382	20255
20382	20297
20382	20444
20382	20510
20382	20500
20383	20239
20383	20408
20383	20370
20383	20423
20383	20499
20420	20104
20420	20277
20420	20271
20420	20535
20420	20570
20384	20059
20384	20061
20384	20351
20384	20353
20384	20362
20385	20023
20385	20067
20385	20083
20385	20107
20385	20174
20385	20310
20385	20342
20385	20399
20385	20403
20385	20565
20386	20158
20386	20213
20386	20448
20386	20450
20386	20466
20386	20477
20386	20516
20386	20489
20386	20543
20387	20068
20387	20295
20387	20389
20387	20452
20387	20570
20421	20053
20421	20305
20421	20418
20421	20515
20388	20048
20388	20292
20388	20570
20388	20555
20388	20565
20389	20295
20389	20387
20389	20452
20422	20521
20422	20121
20422	20176
20422	20221
20423	20562
20423	20172
20423	20258
20423	20339
20423	20370
20423	20383
20423	20499
20423	20536
20424	20211
20424	20236
20424	20253
20424	20254
20424	20279
20424	20347
20424	20495
20424	20512
20390	20067
20390	20087
20390	20107
20390	20350
20390	20375
20390	20553
20391	20059
20391	20095
20391	20263
20391	20254
20391	20533
20430	20119
20430	20218
20430	20252
20430	20255
20430	20492
20392	20026
20392	20073
20392	20088
20392	20481
20392	20372
20392	20377
20392	20500
20393	20068
20393	20072
20393	20132
20393	20315
20394	20003
20394	20190
20394	20200
20394	20275
20394	20502
20394	20323
20394	20454
20395	20006
20395	20177
20395	20304
20395	20311
20395	20436
20395	20451
20396	20040
20396	20041
20397	20050
20397	20073
20397	20110
20397	20127
20397	20133
20397	20480
20397	20208
20397	20240
20397	20269
20397	20408
20397	20370
20397	20379
20397	20532
20398	20017
20398	20028
20398	20101
20398	20155
20398	20241
20398	20277
20398	20271
20398	20358
20399	20067
20399	20092
20399	20157
20399	20227
20399	20293
20399	20310
20399	20385
20400	20004
20400	20039
20400	20151
20400	20321
20400	20462
20401	20113
20401	20117
20401	20318
20401	20344
20401	20439
20402	12023
20402	20168
20402	20180
20402	20474
20402	20507
20432	20128
20432	20156
20432	20223
20432	20280
20403	20083
20403	20115
20403	20174
20403	20385
20403	20565
20404	20006
20404	20121
20404	20224
20404	20264
20404	20523
20435	20003
20435	20031
20435	20200
20435	20325
20435	20517
20436	20311
20436	20313
20436	20395
20436	20451
20436	20558
20437	20031
20437	20060
20437	20502
20437	20337
20437	20454
20437	20554
20405	20089
20405	20093
20405	20105
20405	20339
20405	20346
20405	20524
20405	20540
20405	20549
20406	20002
20406	20029
20406	20041
20406	20169
20406	20171
20406	20278
20406	21145
20406	30173
20407	07017
20407	07124
20407	20005
20407	20010
20407	20057
20407	20265
20407	30061
20407	30091
20407	30210
20409	20078
20409	20107
20409	20145
20409	20519
20409	20553
20410	20008
20410	20052
20410	20122
20410	20125
20410	20307
20410	20428
20411	20078
20411	20145
20411	20343
20412	20036
20412	20207
20412	20418
20412	20470
20412	20472
20412	20513
20413	20266
20413	20253
20413	20324
20413	20495
20414	20090
20414	20482
20414	20367
20414	20467
20415	20076
20415	20111
20415	20188
20415	20185
20415	20300
20415	20302
20415	20447
20416	20176
20416	20177
20416	20270
20416	20283
20416	20431
20416	20548
20417	20009
20417	20166
20417	20184
20417	20232
20417	20468
20417	20559
20425	20019
20425	20220
20425	20326
20425	20527
20426	20102
20426	20108
20426	20135
20426	20217
20426	20273
20426	20511
20426	20494
20426	20531
20427	20010
20427	20057
20427	20198
20427	20513
20428	20125
20428	20410
20429	20277
20429	20535
20431	20058
20431	20177
20431	20206
20431	20283
20431	20416
20431	20545
20431	20548
20433	20202
20433	20497
20433	20526
20442	20097
20442	20120
20442	20201
20442	20503
20442	20473
20442	20496
20434	20142
20434	20163
20434	20244
20434	20490
20434	20545
20434	21036
20438	20098
20438	20027
20438	20139
20438	20330
20439	20012
20439	20509
20439	20085
20439	20117
20439	20324
20439	20401
20440	20064
20440	20418
20440	20470
20441	20043
20441	20124
20451	20006
20451	20176
20451	20264
20451	20270
20451	20313
20451	20395
20451	20436
20443	20262
20443	20473
20443	20496
20443	20560
20456	20039
20456	20089
20456	20237
20456	20462
20456	20549
20457	20009
20457	20042
20457	20156
20457	20212
20457	20222
20457	20223
20457	20280
20457	20471
20457	20468
20444	20137
20444	20382
20444	20500
20445	20218
20445	20252
20445	20297
20445	20320
20445	20371
20446	20073
20446	20481
20446	20532
20447	12071
20447	20037
20447	20073
20447	20076
20447	20088
20447	20185
20447	20300
20447	20415
20448	20386
20448	20450
20448	20516
20448	20491
20448	20566
20449	20561
20449	20125
20449	20170
20449	20203
20449	20235
20449	20333
20449	20316
20449	20328
20450	20377
20450	20386
20450	20448
20450	20466
20450	20566
20452	20068
20452	20103
20452	20295
20452	20360
20452	20387
20452	20389
20462	20039
20462	20089
20462	20321
20462	20400
20462	20456
20462	20540
20453	20307
20453	20515
20471	20222
20471	20223
20471	20280
20471	20457
20471	20541
20454	20003
20454	20031
20454	20502
20454	20394
20454	20437
20455	20039
20455	20165
20455	20261
20455	21055
20455	21141
20458	20009
20458	20042
20458	20214
20458	20296
20458	20336
20458	20559
20459	20022
20459	20340
20459	21018
20459	21027
20459	21209
20459	21127
20459	21190
20460	20205
20460	20156
20460	20189
20460	20212
20460	20498
20460	20502
20460	20514
20460	20554
20461	20065
20461	20348
20461	20537
20463	20006
20463	20161
20463	20177
20463	20304
20463	20478
20464	20018
20464	20151
20464	20256
20464	20283
20464	20488
20464	20548
20464	20552
20465	20064
20465	20125
20465	20207
20465	20231
20465	20470
20465	20515
20466	20076
20466	20082
20466	20188
20466	20377
20466	20386
20466	20450
20466	20489
20467	20082
20467	20090
20467	20334
20467	20367
20467	20414
20467	20489
20467	20543
20468	20009
20468	20044
20468	20205
20468	20184
20468	20212
20468	20417
20468	20457
20468	30130
20469	12062
20469	12071
20469	20016
20469	20020
20469	20073
20469	20208
20469	20240
20469	20242
20469	20286
20469	20348
20469	20528
20470	20036
20470	20064
20470	20207
20470	20418
20470	20412
20470	20440
20470	20465
20470	20515
20472	20005
20472	20053
20472	20508
20472	20418
20472	20412
20472	20513
20473	20138
20473	20503
20473	20303
20473	20442
20473	20443
20473	20496
20473	20522
20473	20560
20474	12046
20474	20056
20474	20168
20474	20180
20474	20482
20474	20345
20474	20402
20510	20026
20510	20382
20510	20500
20511	20094
20511	20102
20511	20217
20511	20426
20511	20483
20511	20569
20475	20051
20475	20561
20475	20112
20475	20131
20475	20118
20475	20233
20475	20298
20475	20333
20478	20150
20478	20161
20478	20175
20478	20177
20478	20179
20478	20463
20476	20004
20476	20039
20476	20181
20476	20340
20476	21135
20477	20158
20477	20213
20477	20229
20477	20277
20477	20364
20477	20386
20477	20516
20479	20562
20479	20140
20479	20332
20479	20339
20479	20518
20479	20536
20483	20045
20483	20094
20483	20102
20483	20193
20483	20294
20483	20511
20483	20487
20484	20034
20484	20199
20484	20183
20484	20186
20484	20259
20484	20290
20484	20381
20484	20501
20484	20537
20485	12023
20485	20507
20486	20106
20486	20093
20486	20129
20486	20176
20486	20221
20486	20287
20486	20341
20486	20540
20486	20547
20487	20094
20487	20150
20487	20161
20487	20294
20487	20483
20488	20256
20488	20283
20488	20287
20488	20464
20514	20100
20514	20156
20514	20189
20514	20460
20514	20554
20515	20052
20515	20079
20515	20124
20515	20282
20515	20305
20515	20307
20515	20308
20515	20418
20515	20421
20515	20453
20515	20465
20515	20470
20516	20158
20516	20229
20516	20277
20516	20386
20516	20448
20516	20477
20516	20491
20517	20031
20517	20194
20517	20298
20517	20325
20517	20337
20517	20435
20489	20082
20489	20386
20489	20466
20489	20467
20489	20543
20490	20434
20490	20545
20490	21036
20491	20277
20491	20448
20491	20516
20491	20566
20492	20046
20492	20119
20492	20144
20492	20147
20492	20195
20492	20255
20492	20258
20492	20281
20492	20331
20492	20430
20492	20564
20494	20135
20494	20273
20494	20292
20494	20426
20495	20211
20495	20266
20495	20253
20495	20424
20495	20413
20496	20062
20496	20201
20496	20262
20496	20247
20496	20288
20496	20442
20496	20443
20496	20473
20499	20239
20499	20317
20499	20339
20499	20383
20499	20423
20500	20026
20500	20137
20500	20377
20500	20382
20500	20392
20500	20444
20500	20510
20500	20566
20504	20084
20504	20091
20504	20267
20504	20293
20504	20363
20504	20544
20501	20011
20501	20183
20501	20376
20501	20484
20501	20537
20505	20043
20505	20066
20505	20265
20505	20557
20506	20299
20506	20298
20506	20337
20506	20522
20506	20560
20507	12023
20507	20168
20507	20482
20507	20402
20507	20485
20512	20126
20512	20211
20512	20209
20512	20319
20512	20347
20512	20424
20513	20010
20513	20014
20513	20508
20513	20198
20513	20207
20513	20412
20513	20427
20513	20472
20518	20562
20518	20140
20518	20147
20518	20479
20519	20145
20519	20409
20519	20546
20519	20553
20520	20081
20520	20164
20520	20237
20520	20537
20520	20549
20522	20138
20522	20299
20522	20303
20522	20473
20522	20506
20522	20560
20523	20096
20523	20121
20523	20493
20523	20224
20523	20332
20523	20339
20523	20404
20524	20089
20524	20405
20524	20549
20525	07017
20525	20066
20525	20075
20525	20143
20525	20141
20525	20265
20525	20327
20526	20153
20526	20202
20526	20497
20526	20334
20526	20318
20526	20364
20526	20433
20535	20277
20535	20271
20535	20420
20535	20429
20535	20570
20527	20019
20527	20177
20527	20220
20527	20425
20528	20065
20528	20208
20528	20286
20528	20469
20528	20549
20529	20055
20529	20237
20529	20261
20529	20245
20529	20352
20536	20562
20536	20339
20536	20423
20536	20479
20537	20011
20537	20034
20537	20055
20537	20065
20537	20081
20537	20152
20537	20164
20537	20183
20537	20230
20537	20242
20537	20348
20537	20376
20537	20461
20537	20484
20537	20501
20537	20520
20530	20068
20530	20115
20530	20192
20530	20284
20530	20219
20530	20243
20530	20349
20530	20368
20530	20565
20531	20102
20531	20135
20531	20426
20532	20073
20532	20133
20532	20481
20532	20379
20532	20397
20532	20446
20533	20059
20533	20095
20533	20391
20534	20059
20534	20277
20534	20351
20534	20353
20534	20563
20541	20042
20541	20201
20541	20222
20541	20280
20541	20288
20541	20471
20538	20059
20538	20235
20544	20084
20544	20178
20544	20193
20544	20260
20544	20267
20544	20419
20544	20359
20544	20363
20544	20504
20539	20033
20539	20063
20539	20102
20539	20135
20539	20227
20540	20089
20540	20093
20540	20321
20540	20405
20540	20462
20540	20486
20540	20547
20542	20017
20542	20028
20542	20069
20542	20268
20543	20213
20543	20272
20543	20334
20543	20386
20543	20467
20543	20489
20545	20109
20545	20206
20545	20244
20545	20431
20545	20434
20545	20490
20545	20548
20545	21035
20545	21036
20546	20145
20546	20262
20546	20356
20546	20365
20546	20519
20546	20550
20546	20551
20546	20553
20546	20560
20547	20106
20547	20321
20547	20486
20547	20540
20547	20556
20548	20018
20548	20109
20548	20283
20548	20416
20548	20431
20548	20464
20548	20545
20548	21027
20548	21129
20549	20065
20549	20081
20549	20089
20549	20105
20549	20210
20549	20208
20549	20237
20549	20405
20549	20456
20549	20520
20549	20524
20549	20528
20550	20145
20550	20197
20550	20343
20550	20546
20550	20551
20569	20006
20569	20046
20569	20094
20569	20161
20569	20217
20569	20511
20570	20013
20570	20048
20570	20068
20570	20104
20570	20108
20570	20123
20570	20277
20570	20273
20570	20292
20570	20295
20570	20360
20570	20358
20570	20369
20570	20378
20570	20420
20570	20387
20570	20388
20570	20535
20570	20555
20551	20051
20551	20131
20551	20118
20551	20197
20551	20233
20551	20226
20551	20298
20551	20333
20551	20325
20551	20356
20551	20546
20551	20550
20551	20560
20552	20047
20552	20151
20552	20256
20552	20464
20553	20078
20553	20087
20553	20091
20553	20107
20553	20350
20553	20363
20553	20365
20553	20390
20553	20409
20553	20519
20553	20546
20554	20060
20554	20100
20554	20189
20554	20257
20554	20502
20554	20437
20554	20460
20554	20514
20555	20013
20555	20388
20555	20570
20555	20565
20556	20106
20556	20047
20556	20287
20556	20321
20556	20547
20558	20177
20558	20311
20558	20313
20558	20436
20559	20009
20559	20136
20559	20232
20559	20336
20559	20417
20559	20458
20560	20262
20560	20298
20560	20356
20560	20365
20560	20443
20560	20473
20560	20506
20560	20522
20560	20546
20560	20551
20557	20043
20557	20066
20557	20130
20557	20505
20563	20028
20563	20059
20563	20277
20563	20289
20563	20351
20563	20534
20564	20046
20564	20217
20564	20255
20564	20329
20564	20492
20565	20013
20565	20023
20565	20115
20565	20243
20565	20292
20565	20342
20565	20385
20565	20388
20565	20403
20565	20530
20565	20555
20566	20108
20566	20137
20566	20277
20566	20274
20566	20377
20566	20448
20566	20450
20566	20491
20566	20500
20567	12005
20567	12070
20567	12033
20567	20099
20567	20199
20567	20186
20567	20251
20567	20259
20567	21191
21001	21015
21001	21040
21001	21104
21001	21163
